ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,win_prob,rally
6,00:44:09,79492.0,11,7,NG Ka Long Angus,2,網前球,0,1,2.0,3,464.0,451.0,2.0,1,492.0,414.0,,,NG Ka Long Angus,,3,-0.9107709702420028,0.3288289191588802,10,-0.5383107637018718,-1.3799088005501643,0,2,60,3173,0.4444444444444444,0,True,0,-4.0,1,0.3388034403324127,0.1623018234968185,0.1527338624000549,0.1087376922369003,0.1229946315288543,0.1144285947084426,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5671470165252686,19
7,00:44:10,79518.0,11,7,LEE Cheuk Yiu,2,挑球,0,0,2.0,2,492.0,414.0,1.0,9,795.0,628.0,,,NG Ka Long Angus,,9,-0.8083494439369666,-0.5874538680392822,8,-0.5608787590955562,0.6481895467168464,0,2,60,3173,0.5555555555555556,1,True,0,-4.0,1,0.2902519106864929,0.1390434950590133,0.1308466494083404,0.0931552648544311,0.1053691431879997,0.1017695218324661,0.139564037322998,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.655049741268158,19
8,00:44:11,79558.0,11,7,NG Ka Long Angus,2,切球,0,0,1.0,10,795.0,628.0,2.0,8,538.0,376.0,,,NG Ka Long Angus,,10,0.2594902827045612,1.612524940530499,9,-0.1557788798752083,-0.8604655401881054,0,2,60,3173,0.6666666666666666,0,True,0,-4.0,1,0.2647263407707214,0.1268156170845031,0.1193396225571632,0.0849629268050193,0.0961026772856712,0.0928196161985397,0.1221610158681869,0.093072235584259,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7359488010406494,19
9,00:44:12,79584.0,11,7,LEE Cheuk Yiu,2,網前球,0,0,2.0,9,538.0,376.0,2.0,7,612.0,452.0,,,NG Ka Long Angus,,9,-0.5317519338387984,-0.9479032126300196,9,0.1810197485318969,1.0540111599761748,0,2,60,3173,0.7777777777777778,1,True,0,-4.0,1,0.2361340224742889,0.1131186336278915,0.1064500957727432,0.0757863223552703,0.0857229083776474,0.0827944427728653,0.1089667603373527,0.0845140740275383,0.1065127402544021,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6990077495574951,19
10,00:44:13,79609.0,11,7,NG Ka Long Angus,2,推撲球,0,1,2.0,8,612.0,452.0,1.0,8,749.0,340.0,,,NG Ka Long Angus,,8,0.0946285095229595,0.3827494689748973,9,-0.2270803874185649,-1.1069636521328363,0,2,60,3173,0.8888888888888888,0,True,0,-4.0,1,0.2171269804239273,0.1040134206414222,0.0978816524147987,0.0696860924363136,0.0788228511810302,0.0761301070451736,0.1001957431435585,0.077711321413517,0.0781300961971283,0.1003017500042915,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7083833813667297,19
11,00:44:14,79624.0,11,7,LEE Cheuk Yiu,2,接殺防守,0,1,1.0,9,749.0,340.0,1.0,8,713.0,567.0,,,NG Ka Long Angus,,9,0.0680000463849388,-0.912513021654863,8,0.1672493140231731,0.5303799449043213,0,2,60,3173,1.0,1,True,0,-4.0,1,0.1595987528562545,0.0764548704028129,0.0719477236270904,0.0512226223945617,0.0579385831952095,0.0559592880308628,0.0736486911773681,0.0571215562522411,0.057429376989603,0.0792445093393325,0.2594340443611145,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.5332477688789368,19
12,00:44:14,79649.0,11,7,NG Ka Long Angus,3,殺球,0,0,1.0,9,713.0,567.0,2.0,7,541.0,421.0,對手落地致勝,落地致勝,NG Ka Long Angus,,9,0.3879425297656774,1.029971407202592,9,0.0248022699878107,-1.0950299610267045,0,2,60,3173,1.0,0,True,0,-4.0,1,0.1257070004940033,0.0602192133665084,0.0566691868007183,0.0403451919555664,0.0456349737942218,0.0440759919583797,0.0580089502036571,0.044991448521614,0.0452339015901088,0.0624164640903472,0.1953620314598083,0.2213356345891952,,,,,,,,,,,,,,,,,,,,,,,,0.5143923759460449,19
1,00:47:30,85526.0,15,9,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,7,751.0,391.0,,,LEE Cheuk Yiu,,9,-0.0114589609062451,0.8934539538785421,9,0.6605757515787047,-0.9284270129494192,0,2,60,3179,0.0,0,True,1,-6.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3044235706329345,25
2,00:47:31,85544.0,15,9,LEE Cheuk Yiu,2,網前球,0,1,2.0,8,751.0,391.0,2.0,2,472.0,481.0,,,LEE Cheuk Yiu,,9,0.4153616564615009,-0.5575062539182207,9,0.0300028521406143,0.9342711079916626,0,2,60,3179,0.1666666666666666,1,True,1,-6.0,-1,0.5015414953231812,0.4984585046768188,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3979328870773315,25
3,00:47:32,85570.0,15,9,NG Ka Long Angus,2,挑球,0,1,2.0,3,472.0,481.0,1.0,3,510.0,321.0,,,LEE Cheuk Yiu,,8,-0.6968856710918209,0.4224574211644221,9,0.1397152439265388,-0.7742410201485548,0,2,60,3179,0.3333333333333333,0,True,1,-6.0,-1,0.4226700365543365,0.350153237581253,0.2271767109632492,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4529781639575958,25
4,00:47:33,85603.0,15,9,LEE Cheuk Yiu,2,殺球,0,0,1.0,4,510.0,321.0,2.0,8,621.0,551.0,,,LEE Cheuk Yiu,,9,-0.3886398666119113,-1.366692412796515,9,-0.0118432294208648,0.9505798889760678,0,2,60,3179,0.5,1,True,1,-6.0,-1,0.3027469217777252,0.250805139541626,0.1636795848608017,0.2827683687210083,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6278572678565979,25
5,00:47:33,85613.0,15,9,NG Ka Long Angus,2,接殺防守,0,1,2.0,9,621.0,551.0,2.0,6,825.0,353.0,,,LEE Cheuk Yiu,,9,0.0586169765130388,1.0066949059485613,4,-0.884832260314135,-1.579820391856534,0,2,60,3179,0.5,0,True,1,-6.0,-1,0.2604737877845764,0.2157847285270691,0.1408246904611587,0.2012762427330017,0.1816405802965164,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6698873043060303,25
6,00:47:34,85646.0,15,9,LEE Cheuk Yiu,2,挑球,0,1,2.0,7,825.0,353.0,1.0,8,581.0,607.0,,,LEE Cheuk Yiu,,7,0.9412852937339786,-0.955674385789151,9,0.5179558896343317,0.8759161745870028,0,2,60,3179,0.6666666666666666,1,True,1,-6.0,-1,0.197760984301567,0.1638314574956894,0.1069191321730613,0.1528161019086837,0.1552156805992126,0.2234567105770111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6267421841621399,25
7,00:47:36,85693.0,15,9,NG Ka Long Angus,3,殺球,0,0,1.0,9,581.0,607.0,2.0,7,754.0,450.0,掛網,對手掛網,LEE Cheuk Yiu,,9,-0.3327705174621624,1.3990816718630856,9,-0.2868397737891617,-1.05355364249478,0,2,60,3179,1.0,0,True,1,-6.0,-1,0.1751434952020645,0.1450944244861602,0.0946910306811332,0.1353388577699661,0.1374640166759491,0.1890625357627868,0.1232056394219398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6890233755111694,25
1,00:48:19,86988.0,15,11,LEE Cheuk Yiu,1,發短球,0,1,2.0,8,,,2.0,7,556.0,481.0,,,NG Ka Long Angus,,9,0.0885552860262614,-0.7988786450422388,9,-0.6561156591722881,1.063253674297313,0,2,60,3181,0.0,1,True,0,-4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1117616891860961,27
2,00:48:20,87008.0,15,11,NG Ka Long Angus,2,挑球,0,0,2.0,8,556.0,481.0,1.0,3,505.0,311.0,,,NG Ka Long Angus,,8,-0.6349265212954579,0.5685094644824632,9,-0.2548241983415057,-0.9752337872246132,0,2,60,3181,0.0344827586206896,0,True,0,-4.0,1,0.6681212782859802,0.3318787217140198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1518494933843612,27
3,00:48:21,87048.0,15,11,LEE Cheuk Yiu,2,長球,0,0,1.0,4,505.0,311.0,1.0,4,437.0,624.0,,,NG Ka Long Angus,,10,-0.7396705955185777,-1.5660364644012212,9,0.0367288232555795,0.876871017012963,0,2,60,3181,0.0689655172413793,1,True,0,-4.0,1,0.5329323410987854,0.2690649330615997,0.1980026960372924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1946759223937988,27
4,00:48:22,87083.0,15,11,NG Ka Long Angus,2,切球,0,1,1.0,5,437.0,624.0,2.0,5,498.0,383.0,,,NG Ka Long Angus,,7,-0.9147644774011542,1.4209663808049389,9,-0.4315004932253939,-1.0659723855478982,0,2,60,3181,0.1034482758620689,0,True,0,-4.0,1,0.4911836385726928,0.2479869872331619,0.1478529423475265,0.112976461648941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2024808377027511,27
5,00:48:23,87105.0,15,11,LEE Cheuk Yiu,2,推撲球,0,0,2.0,6,498.0,383.0,1.0,6,474.0,593.0,,,NG Ka Long Angus,,9,-0.6305080608441682,-0.733391775407194,9,-0.1623701019445462,1.230997319654522,0,2,60,3181,0.1379310344827586,1,True,0,-4.0,1,0.4114120304584503,0.2077121883630752,0.123840607702732,0.0950411707162857,0.1619940102100372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.3594629764556885,27
6,00:48:24,87128.0,15,11,NG Ka Long Angus,2,殺球,0,0,1.0,7,474.0,593.0,2.0,5,511.0,358.0,,,NG Ka Long Angus,,9,-0.6459270732644478,1.3201968731129032,9,-0.6735506852237985,-1.0514407898498856,0,2,60,3181,0.1724137931034483,0,True,0,-4.0,1,0.3555315136909485,0.1794994324445724,0.1070198118686676,0.0821320936083793,0.1372266411781311,0.138590469956398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5349984765052795,27
7,00:48:24,87138.0,15,11,LEE Cheuk Yiu,2,接殺防守,0,0,2.0,6,511.0,358.0,2.0,7,622.0,487.0,,,NG Ka Long Angus,,9,-0.617330016690926,-0.9993038888148044,9,-0.8404711269067355,1.0869935407724498,0,2,60,3181,0.1724137931034483,1,True,0,-4.0,1,0.3085037767887115,0.1557562500238418,0.0928638279438018,0.0712681114673614,0.1190750673413276,0.1221519410610199,0.1303809732198715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6233013272285461,27
8,00:48:25,87167.0,15,11,NG Ka Long Angus,2,挑球,0,0,2.0,8,622.0,487.0,1.0,5,482.0,324.0,,,NG Ka Long Angus,,8,-0.4492033903588221,0.5319873615317908,9,-0.5762707410120715,-1.2129710533867382,0,2,60,3181,0.2068965517241379,0,True,0,-4.0,1,0.2802922129631042,0.1415129005908966,0.084371767938137,0.0647509023547172,0.1081860810518264,0.1109815910458564,0.1170465946197509,0.0928578749299049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.7128325700759888,27
9,00:48:26,87203.0,15,11,LEE Cheuk Yiu,2,切球,0,0,1.0,6,482.0,324.0,2.0,6,466.0,538.0,,,NG Ka Long Angus,,4,-0.9211939810920728,-1.4487657412805477,9,-0.0232395172898919,0.8521194765778723,0,2,60,3181,0.2413793103448276,1,True,0,-4.0,1,0.2513863444328308,0.1269190162420272,0.0756707042455673,0.0580732971429824,0.0970291048288345,0.0995363220572471,0.1049758493900299,0.0842179134488105,0.1021913737058639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.704391360282898,27
10,00:48:27,87221.0,15,11,NG Ka Long Angus,2,挑球,0,1,2.0,7,466.0,538.0,1.0,8,751.0,325.0,,,NG Ka Long Angus,,9,-0.6509140118694743,0.9110980672217716,10,-0.5742579542434207,-1.465282115487178,0,2,60,3181,0.2758620689655172,0,True,0,-4.0,1,0.2310503125190735,0.1166518330574035,0.0695492848753929,0.0533754266798496,0.0891798883676529,0.0914842784404754,0.0964837744832038,0.0774050578474998,0.0786897093057632,0.0961303859949112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.7075958847999573,27
11,00:48:28,87257.0,15,11,LEE Cheuk Yiu,2,切球,1,0,1.0,9,751.0,325.0,2.0,5,844.0,533.0,,,NG Ka Long Angus,,10,0.3208961297443936,-1.442093633039031,9,0.3094790229240644,1.1775554614840449,0,2,60,3181,0.3103448275862069,1,True,0,-4.0,1,0.186473086476326,0.0941458418965339,0.0561309196054935,0.0430775396525859,0.0719741433858871,0.07383394241333,0.0778688713908195,0.0624710693955421,0.063507854938507,0.0749987661838531,0.195517897605896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6409317255020142,27
12,00:48:29,87274.0,15,11,NG Ka Long Angus,2,網前球,0,0,2.0,6,844.0,533.0,2.0,7,541.0,415.0,,,NG Ka Long Angus,,9,0.8647740853293584,0.9892798278935278,9,0.4428528600782152,-1.205179427502348,0,2,60,3181,0.3448275862068966,0,True,0,-4.0,1,0.1413198411464691,0.0713490396738052,0.0425391905009746,0.0326465927064418,0.0545460730791091,0.0559555366635322,0.0590134263038635,0.0473441109061241,0.0481298454105854,0.0568383075296878,0.1422944068908691,0.248023584485054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5828999280929565,27
13,00:48:30,87301.0,15,11,LEE Cheuk Yiu,2,挑球,0,0,2.0,8,541.0,415.0,1.0,4,460.0,629.0,,,NG Ka Long Angus,,9,-0.5787541529663512,-0.6004299465982562,9,0.0726415179908599,0.88505396735427,0,2,60,3181,0.3793103448275862,1,True,0,-4.0,1,0.1083242520689964,0.054690346121788,0.0326070673763752,0.0250242110341787,0.041810568422079,0.0428909435868263,0.0452348738908767,0.0362901277840137,0.0368924103677272,0.0435676053166389,0.1090712696313858,0.1917376071214676,0.2318586260080337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4334229230880737,27
14,00:48:31,87333.0,15,11,NG Ka Long Angus,2,切球,0,0,1.0,5,460.0,629.0,2.0,2,806.0,415.0,,,NG Ka Long Angus,,9,-0.5675926268183067,1.3128100025978604,9,-0.2917866181999795,-1.2557590784732342,0,2,60,3181,0.4137931034482758,0,True,0,-4.0,1,0.0959047824144363,0.0484200567007064,0.0288686379790306,0.0221551656723022,0.0370169468224048,0.0379734635353088,0.0400486625730991,0.0321294367313385,0.0326626598834991,0.0385725423693656,0.096566155552864,0.1697547286748886,0.2003784626722335,0.1195483207702636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4027395844459533,27
15,00:48:31,87359.0,15,11,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,806.0,415.0,2.0,1,833.0,470.0,,,NG Ka Long Angus,,9,0.8672291667362338,-0.6795068954438571,9,-0.5839583141273622,1.3201232971664456,0,2,60,3181,0.4137931034482758,1,True,0,-4.0,1,0.0873956158757209,0.0441239774227142,0.026307264342904,0.0201894454658031,0.0337326154112815,0.034604262560606,0.0364953391253948,0.0292787477374076,0.029764661565423,0.0351501889526844,0.0879983082413673,0.1546932160854339,0.1825998574495315,0.11285001039505,0.0848165675997734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4278967976570129,27
16,00:48:32,87389.0,15,11,NG Ka Long Angus,2,挑球,0,0,2.0,2,833.0,470.0,1.0,5,510.0,324.0,,,NG Ka Long Angus,,2,1.0251216925485616,0.4824772793991094,9,0.4429676195730034,-0.927289082497742,0,2,60,3181,0.4482758620689655,0,True,0,-4.0,1,0.0833542197942733,0.0420835763216018,0.0250907503068447,0.0192558355629444,0.0321727320551872,0.0330040752887725,0.0348077043890953,0.0279248263686895,0.0283882692456245,0.0335247553884983,0.0839290469884872,0.147539809346199,0.174155980348587,0.1076315492391586,0.079817846417427,0.0473190359771251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4500458240509033,27
17,00:48:34,87429.0,15,11,LEE Cheuk Yiu,2,殺球,0,0,1.0,6,510.0,324.0,2.0,6,417.0,542.0,,,NG Ka Long Angus,,10,-0.6930174334945852,-1.4645447697534053,9,0.1075308966609521,0.9341252901300348,0,2,60,3181,0.5172413793103449,1,True,0,-4.0,1,0.0783044770359993,0.0395340770483017,0.0235707089304924,0.0180892813950777,0.0302236527204513,0.0310046300292015,0.0326989889144897,0.0262330900877714,0.026668457314372,0.0314937680959701,0.0788444802165031,0.1386015862226486,0.1636053025722503,0.10111103951931,0.0749823451042175,0.0454595834016799,0.059574544429779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.433479756116867,27
18,00:48:34,87442.0,15,11,NG Ka Long Angus,2,接殺防守,0,1,2.0,7,417.0,542.0,2.0,7,619.0,394.0,,,NG Ka Long Angus,,9,0.0181655894703619,0.9261505955543582,0,-0.8369757642320634,-1.684375725225146,0,2,60,3181,0.5172413793103449,0,True,0,-4.0,1,0.0749271661043167,0.0378289557993412,0.0225540921092033,0.0173090826719999,0.0289200916886329,0.0296673849225044,0.031288668513298,0.0251016449183225,0.0255182348191738,0.0301354248076677,0.0754438787698745,0.1326236426830291,0.1565489321947097,0.0967500731348991,0.0717483162879943,0.0434988886117935,0.0466055758297443,0.0535299144685268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4661978185176849,27
19,00:48:35,87470.0,15,11,LEE Cheuk Yiu,2,推撲球,0,1,2.0,8,619.0,394.0,1.0,8,760.0,581.0,,,NG Ka Long Angus,,9,-0.3515052914057248,-0.7102255912930513,9,-0.2677483613943751,0.9429515031038036,0,2,60,3181,0.5517241379310345,1,True,0,-4.0,1,0.0670929551124572,0.0338736437261104,0.0201958883553743,0.0154992844909429,0.0258962735533714,0.0265654306858778,0.0280171949416399,0.0224770735949277,0.0228501055389642,0.0269845332950353,0.0675556361675262,0.11875681579113,0.1401805281639099,0.0866340994834899,0.0642464756965637,0.0389507450163364,0.0417326018214225,0.0524197481572628,0.1000709384679794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4661195576190948,27
20,00:48:36,87492.0,15,11,NG Ka Long Angus,2,接殺防守,0,0,1.0,9,760.0,581.0,2.0,2,796.0,391.0,,,NG Ka Long Angus,,9,-0.00851301836232,1.2974898091333067,9,-0.4683071549981067,-1.039391567204829,0,2,60,3181,0.5862068965517241,0,True,0,-4.0,1,0.0629089772701263,0.0317612551152706,0.0189364552497863,0.0145327355712652,0.024281358346343,0.0249087866395711,0.0262700188905,0.0210753828287124,0.0214251521974802,0.0253017544746398,0.063342809677124,0.1113510355353355,0.131438747048378,0.0812315270304679,0.0602400116622448,0.03652174025774,0.0391301214694976,0.0491508059203624,0.0899520441889762,0.0662392601370811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5165284276008606,27
21,00:48:37,87517.0,15,11,LEE Cheuk Yiu,2,網前球,0,1,2.0,3,796.0,391.0,2.0,7,522.0,454.0,,,NG Ka Long Angus,,7,0.9740139917116748,-0.6557631129133735,9,0.3458070766387413,1.045856421436282,0,2,60,3181,0.6206896551724138,1,True,0,-4.0,1,0.0579121969640255,0.0292384978383779,0.0174323562532663,0.0133784189820289,0.0223527215421199,0.0229303129017353,0.0241834241896867,0.019401391968131,0.019723379984498,0.0232920683920383,0.0583115704357624,0.1025065630674362,0.1209987327456474,0.0747794061899185,0.0554552227258682,0.0336208641529083,0.036022063344717,0.0452468208968639,0.0828072652220726,0.0643059685826301,0.0761007145047187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5443990230560303,27
22,00:48:38,87546.0,15,11,NG Ka Long Angus,2,挑球,0,1,2.0,8,522.0,454.0,1.0,9,711.0,314.0,,,NG Ka Long Angus,,8,-0.4988792536400435,0.4312073935077857,9,0.2568515757387758,-0.9649920177194682,0,2,60,3181,0.6551724137931034,0,True,0,-4.0,1,0.0555033683776855,0.0280223377048969,0.0167072657495737,0.0128219500184059,0.0214229710400104,0.0219765380024909,0.0231775268912315,0.0185944009572267,0.0189029965549707,0.0223232470452785,0.0558861307799816,0.0982428565621376,0.1159658506512641,0.0716689974069595,0.0531485900282859,0.0322224237024784,0.034523744136095,0.0433648005127906,0.0793629437685012,0.0616311952471733,0.064887136220932,0.0496427193284034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5585594177246094,27
23,00:48:39,87587.0,15,11,LEE Cheuk Yiu,2,切球,0,0,1.0,10,711.0,314.0,2.0,2,440.0,479.0,,,NG Ka Long Angus,,10,0.4943861789288178,-1.4288482089802212,9,0.1837118939386284,0.9744358542224348,0,2,60,3181,0.6896551724137931,1,True,0,-4.0,1,0.0496862232685089,0.0250853989273309,0.0149562275037169,0.0114781195297837,0.0191776938736438,0.0196732394397258,0.0207483563572168,0.0166455749422311,0.016921829432249,0.019983610138297,0.0500288680195808,0.0879463031888008,0.1038118079304695,0.0641575753688812,0.0475782416760921,0.0288452804088592,0.0309054069221019,0.0388198606669902,0.0710451453924179,0.0551718100905418,0.0580864995718002,0.0453531853854656,0.1038937792181968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5508922338485718,27
24,00:48:40,87611.0,15,11,NG Ka Long Angus,2,網前球,0,1,2.0,3,440.0,479.0,2.0,1,492.0,414.0,,,NG Ka Long Angus,,9,-0.8588557384651154,0.7527714686516926,10,0.3111359775165533,-1.602285220589172,0,2,60,3181,0.7241379310344828,0,True,0,-4.0,1,0.0457369275391101,0.0230914931744337,0.0137674352154135,0.0105657838284969,0.0176533572375774,0.0181095190346241,0.0190991796553134,0.0153225064277648,0.0155768012627959,0.0183952208608388,0.04605233669281,0.0809559151530265,0.0955603569746017,0.059058029204607,0.0437964983284473,0.0265525244176387,0.0284489039331674,0.0357342734932899,0.0653981417417526,0.0507864952087402,0.0534695163369178,0.0417483001947402,0.0754764378070831,0.0996441170573234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5306892991065979,27
25,00:48:41,87642.0,15,11,LEE Cheuk Yiu,2,網前球,0,0,2.0,2,492.0,414.0,2.0,2,442.0,458.0,,,NG Ka Long Angus,,9,-0.8114776531837813,-0.5401265552261864,9,-0.4854126651923256,0.7774839373517732,0,2,60,3181,0.7586206896551724,1,True,0,-4.0,1,0.038814228028059,0.0195963885635137,0.0116836093366146,0.0089665576815605,0.0149813629686832,0.0153684774413704,0.0162083469331264,0.0130033083260059,0.0132191125303506,0.0156109351664781,0.039081897586584,0.0687025114893913,0.0810964331030845,0.0501190684735775,0.0371675007045269,0.0225335601717233,0.0241429042071104,0.0303255729377269,0.055499542504549,0.0430994965136051,0.0453764200210571,0.0354293175041675,0.0640523955225944,0.087500974535942,0.1484200358390808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5427448749542236,27
26,00:48:42,87668.0,15,11,NG Ka Long Angus,2,挑球,0,1,2.0,3,442.0,458.0,1.0,8,711.0,326.0,,,NG Ka Long Angus,,8,-0.8389737019436772,0.338142162327518,9,-0.3205002801358485,-0.6496321177192111,0,2,60,3181,0.7931034482758621,0,True,0,-4.0,1,0.0371625088155269,0.0187624730169773,0.0111864209175109,0.0085849901661276,0.0143438410013914,0.014714484103024,0.0155186094343662,0.0124499564990401,0.0126565806567668,0.0149466218426823,0.0374187901616096,0.065778911113739,0.0776454210281372,0.0479862801730632,0.0355858616530895,0.0215746574103832,0.0231155157089233,0.0290350839495658,0.0531377904117107,0.0412654243409633,0.043445449322462,0.0339216440916061,0.0613266862928867,0.0837774202227592,0.1088239699602127,0.0758345499634742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5642218589782715,27
27,00:48:43,87708.0,15,11,LEE Cheuk Yiu,2,切球,0,0,1.0,9,711.0,326.0,2.0,8,517.0,515.0,,,NG Ka Long Angus,,10,0.2013282644488639,-1.4127877486217522,9,0.2410308810388216,1.0222909600236292,0,2,60,3181,0.8275862068965517,1,True,0,-4.0,1,0.0347481295466423,0.0175435114651918,0.0104596596211195,0.0080272397026419,0.0134119484573602,0.0137585112825036,0.0145103950053453,0.0116411056369543,0.0118343066424131,0.0139755671843886,0.0349877625703811,0.0615053810179233,0.0726009458303451,0.0448687002062797,0.0332739129662513,0.0201729927211999,0.0216137450188398,0.0271487291902303,0.0496855266392231,0.0385844893753528,0.0406228825449943,0.0317178182303905,0.0573424063622951,0.078334555029869,0.1017538830637931,0.0726473405957222,0.0632285177707672,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5693749785423279,27
