ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,win_prob,rally
5,00:22:00,39581.0,1,1,TAI Tzu Ying,2,挑球,0,0,2.0,9,540.0,482.0,1.0,4,367.0,691.0,,,CHEN Yufei,,9,-0.4528027696655829,-0.6154137916503967,9,-0.2295296894840401,0.9301050670984116,0,2,26,331,0.5,0,True,1,0.0,-1,0.0119395991787314,0.0328962244093418,0.1065631359815597,0.0590147599577903,0.7895861864089966,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.973979115486145,3
6,00:22:02,39627.0,1,1,CHEN Yufei,2,長球,1,0,1.0,5,367.0,691.0,1.0,9,744.0,434.0,,,CHEN Yufei,,9,-0.7091918569420069,1.468014645111408,9,-0.2792698029158701,-0.7908012768300962,0,2,26,331,0.8333333333333334,1,True,1,0.0,-1,0.0387098379433155,0.1066541150212287,0.3454924523830414,0.1913340538740158,0.3087584674358368,0.0090511040762066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1482826620340347,3
7,00:22:03,39666.0,1,1,TAI Tzu Ying,3,殺球,1,0,1.0,10,744.0,434.0,2.0,10,288.0,626.0,出界,對手出界,CHEN Yufei,,10,0.4080731649598874,-1.4802730008033926,9,-0.0009542433529351,1.195938542839713,0,2,26,331,1.0,0,True,1,0.0,-1,0.0376306325197219,0.103680670261383,0.3358603417873382,0.1859997808933258,0.3001504838466644,0.0078505855053663,0.0288274586200714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16945780813694,3
1,00:22:17,40081.0,2,1,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,3,528.0,432.0,,,CHEN Yufei,,9,0.2155547364831417,1.0856587497426975,9,-0.6870629145293724,-1.1302466788224408,0,2,26,332,0.0,1,True,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8941690325737,4
2,00:22:19,40144.0,2,1,TAI Tzu Ying,2,殺球,0,0,1.0,4,528.0,432.0,2.0,8,535.0,638.0,,,CHEN Yufei,,9,-0.7593612634074588,-1.3608933264555867,9,0.1466354775088698,0.926888327528522,0,2,26,332,0.3333333333333333,0,True,1,1.0,1,0.7135165929794312,0.2864834070205688,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8273415565490723,4
3,00:22:19,40157.0,2,1,CHEN Yufei,2,接殺防守,0,1,2.0,9,535.0,638.0,2.0,8,703.0,468.0,,,CHEN Yufei,,9,0.2270412316784572,1.1937632780117002,9,-0.6037225931955478,-1.0823856834279006,0,2,26,332,0.3333333333333333,1,True,1,1.0,1,0.3952281773090362,0.1209647879004478,0.4838070273399353,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1537533104419708,4
4,00:22:20,40180.0,2,1,TAI Tzu Ying,2,平球,0,1,2.0,9,703.0,468.0,1.0,8,458.0,619.0,,,CHEN Yufei,,9,0.4345843034067132,-0.7628070647211773,9,0.2081930462829741,1.1221805883862412,0,2,26,332,0.5,0,True,1,1.0,1,0.0068634059280157,0.0021006360184401,0.007084225770086,0.98395174741745,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4744777679443359,4
5,00:22:21,40193.0,2,1,CHEN Yufei,2,平球,1,0,1.0,9,458.0,619.0,1.0,8,552.0,468.0,,,CHEN Yufei,,9,0.2692954652006209,1.0575770040128027,9,0.0836619488662811,-0.8363796120316316,0,2,26,332,0.6666666666666666,1,True,1,1.0,1,0.0606442987918853,0.0185609851032495,0.062595434486866,0.7491267919540405,0.1090725287795066,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2001782804727554,4
6,00:22:21,40207.0,2,1,TAI Tzu Ying,2,切球,0,0,1.0,9,552.0,468.0,2.0,2,427.0,552.0,,,CHEN Yufei,,9,-0.3297641175181625,-0.7906902920718689,9,0.0745735560433868,0.8104364181079516,0,2,26,332,0.6666666666666666,0,True,1,1.0,1,0.0225291363894939,0.0068953395821154,0.0232539791613817,0.2782979011535644,0.0255148857831954,0.6435087323188782,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.981445610523224,4
7,00:22:22,40234.0,2,1,CHEN Yufei,2,挑球,0,1,2.0,3,427.0,552.0,1.0,4,784.0,427.0,,,CHEN Yufei,,9,-0.7863882866772439,0.8174263420424239,9,-0.2751187912761749,-0.7611695159273036,0,2,26,332,0.8333333333333334,1,True,1,1.0,1,0.0487165786325931,0.0149103505536913,0.0502839609980583,0.6017860770225525,0.0551729090511798,0.211387038230896,0.0177430920302867,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5349631905555725,4
8,00:22:23,40271.0,2,1,TAI Tzu Ying,3,切球,0,1,1.0,5,784.0,427.0,2.0,7,530.0,516.0,掛網,對手掛網,CHEN Yufei,,9,0.7659068411870561,-1.3610360753889534,9,0.2614168965726212,0.8581334987351946,0,2,26,332,1.0,0,True,1,1.0,1,0.0303898323327302,0.0093012079596519,0.0313675813376903,0.3753994703292846,0.0344173423945903,0.1318650990724563,0.0110400663688778,0.3762194812297821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9290160536766052,4
1,00:22:44,40889.0,3,1,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,4,775.0,432.0,,,CHEN Yufei,,9,-0.1254361914037645,0.8120602449158744,9,0.5579583093919978,-1.0521419833168586,0,2,26,333,0.0,1,True,1,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8829095363616943,5
2,00:22:46,40955.0,3,1,TAI Tzu Ying,2,殺球,1,0,1.0,5,775.0,432.0,2.0,5,808.0,626.0,,,CHEN Yufei,,0,0.8936850851184263,-1.6914477358146929,9,0.4073633433599926,1.0839054895409457,0,2,26,333,0.4,0,True,1,2.0,2,0.3408979773521423,0.6591020226478577,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8088377118110657,5
3,00:22:47,40970.0,3,1,CHEN Yufei,2,接殺防守,0,0,2.0,6,808.0,626.0,2.0,6,816.0,489.0,,,CHEN Yufei,,9,0.8099708418455562,0.9403041061305888,9,0.651534544052653,-1.3610253713537923,0,2,26,333,0.6,1,True,1,2.0,2,0.6331877112388611,0.2002408355474472,0.1665714681148529,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7996228337287903,5
4,00:22:48,41000.0,3,1,TAI Tzu Ying,2,挑球,0,1,2.0,7,816.0,489.0,1.0,4,352.0,696.0,,,CHEN Yufei,,7,0.9836754162039348,-0.6911808553167926,9,0.3681693545383735,0.8080527906379166,0,2,26,333,0.8,0,True,1,2.0,2,0.0261391941457986,0.0082663232460618,0.0176904071122407,0.947904109954834,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0848272144794464,5
5,00:22:49,41037.0,3,1,CHEN Yufei,2,殺球,1,0,1.0,5,352.0,696.0,2.0,5,489.0,460.0,,,CHEN Yufei,,7,-0.8813941065838385,1.4117052497037117,9,-0.144363562172437,-0.8660504175387524,0,2,26,333,1.0,1,True,1,2.0,2,0.1188480034470558,0.0375847853720188,0.0804336071014404,0.64030921459198,0.1228244006633758,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0464577749371528,5
6,00:22:49,41051.0,3,1,TAI Tzu Ying,3,接殺防守,0,0,2.0,6,489.0,460.0,2.0,10,321.0,604.0,出界,對手出界,CHEN Yufei,,9,-0.396255336373767,-0.8959357012387897,7,-1.1339909685146945,1.389058102016973,0,2,26,333,1.0,0,True,1,2.0,2,0.0779808908700943,0.0246608667075634,0.0527756810188293,0.4201322793960571,0.0515757538378238,0.3728745579719543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6718741059303284,5
1,00:23:03,41467.0,4,1,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,9,556.0,432.0,,,TAI Tzu Ying,,9,0.2476303209379753,1.0112898255231066,9,-0.6670896717172499,-1.019158486607615,0,2,26,334,0.0,1,True,0,3.0,3,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8706254363059998,6
2,00:23:05,41531.0,4,1,TAI Tzu Ying,2,殺球,0,0,1.0,10,556.0,432.0,2.0,5,840.0,607.0,,,TAI Tzu Ying,,10,-0.5085122100882821,-1.532823725448364,9,0.2179507247789826,0.945408587100824,0,2,26,334,0.5,0,True,0,3.0,3,0.7570840716362,0.2429159432649612,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7662872076034546,6
3,00:23:06,41551.0,4,1,CHEN Yufei,2,接殺防守,0,0,2.0,6,840.0,607.0,1.0,6,808.0,441.0,,,TAI Tzu Ying,,9,0.7951919890811984,1.0528236188137956,9,-0.0887340303379189,-1.2774383159294664,0,2,26,334,0.75,1,True,0,3.0,3,0.7218595743179321,0.1249636113643646,0.1531768292188644,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6638557314872742,6
4,00:23:07,41572.0,4,1,TAI Tzu Ying,3,長球,0,1,1.0,7,808.0,441.0,2.0,3,792.0,700.0,對手落地致勝,落地致勝,TAI Tzu Ying,,9,0.7210053397387474,-1.021036803788385,9,0.7118059285640606,0.9220553277902024,0,2,26,334,1.0,0,True,0,3.0,3,0.0637640729546547,0.0110384207218885,0.0174510572105646,0.907746434211731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0475347563624382,6
1,00:23:44,42704.0,4,2,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,727.0,576.0,,,CHEN Yufei,,9,-0.1623671698715472,-0.8358795680802068,9,0.6341701373181348,0.9891204811497823,0,2,26,335,0.0,0,True,1,2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7201171517372131,7
2,00:23:45,42726.0,4,2,CHEN Yufei,2,網前球,0,0,2.0,8,727.0,576.0,2.0,6,784.0,484.0,,,CHEN Yufei,,8,0.7441842752898565,0.6327593360933825,9,0.0113468600333984,-0.8362326346211804,0,2,26,335,0.1428571428571428,1,True,1,2.0,-1,0.2834711670875549,0.7165288329124451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0393503159284591,7
3,00:23:46,42757.0,4,2,TAI Tzu Ying,2,網前球,0,1,2.0,7,784.0,484.0,2.0,2,434.0,547.0,,,CHEN Yufei,,8,0.8191213768479183,-0.3570036936196989,9,0.2006684847833743,0.9455575970122064,0,2,26,335,0.2857142857142857,0,True,1,2.0,-1,0.0371938794851303,0.1786927729845047,0.784113347530365,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0452484562993049,7
4,00:23:47,42780.0,4,2,CHEN Yufei,2,挑球,0,1,2.0,3,434.0,547.0,1.0,8,758.0,441.0,,,CHEN Yufei,,8,-0.6774688963810647,0.3279268222312392,9,0.2771940187376132,-0.762443906841835,0,2,26,335,0.4285714285714285,1,True,1,2.0,-1,0.0617992207407951,0.2969057261943817,0.1931351870298385,0.4481599032878876,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0941265001893043,7
5,00:23:48,42813.0,4,2,TAI Tzu Ying,2,殺球,1,0,1.0,9,758.0,441.0,2.0,8,573.0,607.0,,,CHEN Yufei,,9,0.2872673882010383,-1.3274505816685498,9,-0.0548107601561943,0.8114868555183842,0,2,26,335,0.5714285714285714,0,True,1,2.0,-1,0.0367840826511383,0.1767239570617675,0.1149577721953392,0.1744263768196106,0.4971077740192413,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9134047031402588,7
6,00:23:48,42825.0,4,2,CHEN Yufei,2,接殺防守,0,1,2.0,9,573.0,607.0,2.0,8,700.0,489.0,,,CHEN Yufei,,9,0.4137305450829995,1.1652685137084766,10,0.71043536716835,-1.4458187422171254,0,2,26,335,0.5714285714285714,1,True,1,2.0,-1,0.0376021340489387,0.1806541830301284,0.117514356970787,0.1783054769039154,0.4417954087257385,0.044128444045782,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8519704937934875,7
7,00:23:49,42849.0,4,2,TAI Tzu Ying,2,接殺防守,0,1,2.0,9,700.0,489.0,2.0,2,393.0,552.0,,,CHEN Yufei,,9,0.3019284496782585,-0.7185071409787396,9,0.3791732612098664,1.0841631659295234,0,2,26,335,0.7142857142857143,0,True,1,2.0,-1,0.0186488162726163,0.0895956233143806,0.0582813620567321,0.0884307846426963,0.2191088944673538,0.0266590137034654,0.4992755353450775,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966409146785736,7
8,00:23:50,42879.0,4,2,CHEN Yufei,2,網前球,0,1,2.0,3,393.0,552.0,2.0,1,453.0,499.0,,,CHEN Yufei,,3,-0.9697132797268004,0.4964309260777278,9,-0.2039989331881828,-0.6591759302440243,0,2,26,335,0.8571428571428571,1,True,1,2.0,-1,0.0299776047468185,0.1440232098102569,0.0936861485242843,0.1421507447957992,0.3522132337093353,0.0428538396954536,0.1777879446744918,0.0173073187470436,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9102479815483092,7
9,00:23:51,42907.0,4,2,TAI Tzu Ying,3,網前球,0,0,2.0,2,453.0,499.0,2.0,1,432.0,513.0,掛網,對手掛網,CHEN Yufei,,2,-0.9544001732458588,-0.418068809479986,8,-0.4120747077260849,0.5357041264943057,0,2,26,335,1.0,0,True,1,2.0,-1,0.0258295219391584,0.1240943223237991,0.0807225406169891,0.12248095870018,0.3034765124320984,0.0369240380823612,0.1531869322061538,0.0137111023068428,0.1395740956068039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8859534859657288,7
1,00:24:05,43333.0,5,2,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,9,744.0,427.0,,,CHEN Yufei,,9,-0.1093806596042339,0.9956617341280758,9,0.6066630385930826,-1.1314675057079953,0,2,26,336,0.0,1,True,1,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8713767528533936,8
2,00:24:07,43396.0,5,2,TAI Tzu Ying,2,長球,1,0,1.0,10,744.0,427.0,1.0,5,823.0,684.0,,,CHEN Yufei,,10,0.7238158483985073,-1.532157796621768,9,0.3061688499732049,1.1483504454247828,0,2,26,336,0.2222222222222222,0,True,1,3.0,1,0.4429939091205597,0.5570060610771179,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6776494383811951,8
3,00:24:09,43435.0,5,2,CHEN Yufei,2,切球,0,0,1.0,6,823.0,684.0,2.0,6,801.0,484.0,,,CHEN Yufei,,4,1.0472471674693793,1.5062387697398396,9,0.1884407681824185,-1.0516848236664176,0,2,26,336,0.4444444444444444,1,True,1,3.0,1,0.2768310606479645,0.0831362530589103,0.6400327086448669,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2215678691864013,8
4,00:24:10,43461.0,5,2,TAI Tzu Ying,2,網前球,0,1,2.0,7,801.0,484.0,2.0,1,799.0,578.0,,,CHEN Yufei,,9,0.9127824709770476,-0.7639104456115856,9,0.4481164934113635,1.2531684903426292,0,2,26,336,0.5555555555555556,0,True,1,3.0,1,0.0885603055357933,0.026595901697874,0.2863340079784393,0.5985097289085388,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0593450367450714,8
5,00:24:11,43492.0,5,2,CHEN Yufei,2,挑球,0,0,2.0,2,799.0,578.0,1.0,4,782.0,432.0,,,CHEN Yufei,,9,0.8884263104775951,0.703560542230754,9,0.3586664173528546,-0.6177212038674872,0,2,26,336,0.6666666666666666,1,True,1,3.0,1,0.1406380385160446,0.0422355756163597,0.4547122418880462,0.1255743205547332,0.2368398010730743,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.205480083823204,8
6,00:24:12,43540.0,5,2,TAI Tzu Ying,2,殺球,1,0,1.0,5,782.0,432.0,2.0,6,408.0,604.0,,,CHEN Yufei,,5,1.0175833087496968,-1.411690034114308,9,0.4251654551684278,0.9436219524620112,0,2,26,336,0.7777777777777778,0,True,1,3.0,1,0.0887930691242218,0.0266658011823892,0.2870865762233734,0.0792824551463127,0.1067355647683143,0.411436527967453,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8580561280250549,8
7,00:24:13,43558.0,5,2,CHEN Yufei,2,接殺防守,0,1,2.0,7,408.0,604.0,2.0,5,460.0,489.0,,,CHEN Yufei,,9,0.324429174561739,1.1029313913738126,7,1.1684380262730607,-1.3276423663108847,0,2,26,336,0.8888888888888888,1,True,1,3.0,1,0.1229808032512664,0.0369328595697879,0.3976227045059204,0.1098083481192588,0.1478316485881805,0.1292271465063095,0.0555964447557926,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288750946521759,8
8,00:24:14,43589.0,5,2,TAI Tzu Ying,3,挑球,0,0,2.0,6,460.0,489.0,2.0,4,374.0,708.0,出界,對手出界,CHEN Yufei,,8,-0.8289683381894807,-0.5153047219162262,9,-0.7032449915515462,0.766672951863482,0,2,26,336,1.0,0,True,1,3.0,1,0.0653690844774246,0.019631253555417,0.2113519608974456,0.0583674162626266,0.0785782858729362,0.06868926435709,0.0299184471368789,0.4680943191051483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7010423541069031,8
1,00:24:29,44044.0,6,2,CHEN Yufei,1,發長球,0,0,2.0,8,,,1.0,9,547.0,424.0,,,TAI Tzu Ying,,9,0.2409902759177987,0.945209936840536,9,-0.6037225931955478,-1.0823856834279006,0,2,26,337,0.0,1,True,0,4.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.8580772280693054,9
2,00:24:31,44107.0,6,2,TAI Tzu Ying,2,切球,0,0,1.0,10,547.0,424.0,2.0,1,820.0,571.0,,,TAI Tzu Ying,,10,-0.6011675537384822,-1.6212492003388836,9,0.169749981813651,0.9266906661096558,0,2,26,337,0.125,0,True,0,4.0,2,0.4401110708713531,0.5598888993263245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.6076992750167847,9
3,00:24:32,44135.0,6,2,CHEN Yufei,2,挑球,0,0,2.0,2,820.0,571.0,1.0,4,780.0,432.0,,,TAI Tzu Ying,,6,1.0307960557488471,0.6820757695374873,9,-0.0850385281862797,-1.2444499418896198,0,2,26,337,0.1875,1,True,0,4.0,2,0.5061632394790649,0.1224450170993805,0.3713917434215545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2586000859737396,9
4,00:24:33,44169.0,6,2,TAI Tzu Ying,2,切球,1,0,1.0,5,780.0,432.0,2.0,7,724.0,566.0,,,TAI Tzu Ying,,10,0.5578730585425574,-1.4117333325128332,9,0.5256975000722437,1.082823835433502,0,2,26,337,0.25,0,True,0,4.0,2,0.0343495681881904,0.0083094406872987,0.0205516330897808,0.9367893934249878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1258049309253692,9
5,00:24:34,44200.0,6,2,CHEN Yufei,2,網前球,0,0,2.0,8,724.0,566.0,2.0,7,669.0,506.0,,,TAI Tzu Ying,,8,0.654540242109885,0.4851724515861828,9,0.2976607792358942,-0.973836778340572,0,2,26,337,0.3125,1,True,0,4.0,2,0.1228978261351585,0.0297299902886152,0.073530800640583,0.4851390421390533,0.2887023985385895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0855027958750724,9
6,00:24:35,44223.0,6,2,TAI Tzu Ying,2,挑球,0,1,2.0,8,669.0,506.0,1.0,4,396.0,691.0,,,TAI Tzu Ying,,8,0.0898448787937737,-0.4217913739371666,8,0.1486579833047384,0.4560635754001847,0,2,26,337,0.375,0,True,0,4.0,2,0.0388558879494667,0.0093995565548539,0.0232478026300668,0.1533835679292678,0.1173883453011512,0.6577248573303223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.9559089541435242,9
7,00:24:37,44294.0,6,2,CHEN Yufei,2,殺球,1,0,1.0,5,396.0,691.0,2.0,8,758.0,456.0,,,TAI Tzu Ying,,5,-1.1140296745192055,1.569643271094602,9,-0.4108661635831783,-0.8959092683087843,0,2,26,337,0.5,1,True,0,4.0,2,0.0894293636083602,0.0216336939483881,0.0535063371062278,0.3530223071575165,0.2701769471168518,0.1983352601528167,0.0138960294425487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1636499166488647,9
8,00:24:38,44311.0,6,2,TAI Tzu Ying,2,接殺防守,0,1,2.0,9,758.0,456.0,2.0,1,784.0,561.0,,,TAI Tzu Ying,,9,-0.1485807528199928,-1.01986011308326,9,-0.7576394448435485,1.3852149460143153,0,2,26,337,0.5625,0,True,0,4.0,2,0.0832360908389091,0.0201354920864105,0.0498008541762828,0.328574389219284,0.2514663338661194,0.1845999062061309,0.0088419709354639,0.0733449235558509,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2662339508533478,9
9,00:24:39,44343.0,6,2,CHEN Yufei,2,挑球,0,0,2.0,2,784.0,561.0,1.0,5,487.0,439.0,,,TAI Tzu Ying,,8,0.8343197280654584,0.6527716538225844,9,0.5759340623418685,-0.974261320413755,0,2,26,337,0.625,1,True,0,4.0,2,0.0885724797844886,0.0214264076203107,0.0529936589300632,0.3496397733688354,0.2675882279872894,0.196434885263443,0.0094088427722454,0.0041546775028109,0.0097810178995132,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.165039449930191,9
10,00:24:41,44389.0,6,2,TAI Tzu Ying,2,切球,0,0,1.0,6,487.0,439.0,1.0,7,724.0,585.0,,,TAI Tzu Ying,,10,-0.6602301575494957,-1.4118480611238908,9,-0.0160534485481966,0.8799533139268968,0,2,26,337,0.75,0,True,0,4.0,2,0.074755847454071,0.0180840510874986,0.0447270534932613,0.2950986325740814,0.2258464992046356,0.1657925397157669,0.0079411352053284,0.0035065794363617,0.0060919905081391,0.1581556946039199,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2013860940933227,9
11,00:24:41,44411.0,6,2,CHEN Yufei,2,網前球,0,0,1.0,8,724.0,585.0,2.0,1,487.0,511.0,,,TAI Tzu Ying,,9,0.5364672967402715,0.7768598656587299,9,-0.3428009683505055,-1.244314894096893,0,2,26,337,0.75,1,True,0,4.0,2,0.080039843916893,0.0193622931838035,0.0478885099291801,0.3159571886062622,0.2418100833892822,0.1775113046169281,0.008502441458404,0.0037544360384345,0.0065225926227867,0.0509260818362236,0.0477251969277858,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1034464240074157,9
12,00:24:42,44442.0,6,2,TAI Tzu Ying,2,挑球,0,0,2.0,2,487.0,511.0,1.0,3,835.0,693.0,,,TAI Tzu Ying,,8,-0.6569952913423426,-0.3513729320942855,8,-0.0260118153088737,0.4898896819172904,0,2,26,337,0.8125,0,True,0,4.0,2,0.0455058999359607,0.0110082486644387,0.0272265598177909,0.1796344816684723,0.1374788433313369,0.1009223833680152,0.0048339827917516,0.0021345491986721,0.0037083586212247,0.0289535447955131,0.0267452113330364,0.4318480193614959,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.4558160603046417,9
13,00:24:44,44493.0,6,2,CHEN Yufei,2,長球,0,0,1.0,4,835.0,693.0,1.0,9,758.0,432.0,,,TAI Tzu Ying,,10,0.9106119052297889,1.5476215374134366,9,0.1432401670626731,-0.8969117203700474,0,2,26,337,0.9375,1,True,0,4.0,2,0.0672215595841407,0.0162614453583955,0.0402192249894142,0.2653570473194122,0.2030844986438751,0.1490830928087234,0.0071407854557037,0.0031531676650047,0.0054780077189207,0.0427703335881233,0.0395081713795661,0.0461965650320053,0.11452616751194,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.2061093896627426,9
14,00:24:45,44532.0,6,2,TAI Tzu Ying,3,殺球,1,0,1.0,10,758.0,432.0,2.0,5,876.0,672.0,對手落地致勝,落地致勝,TAI Tzu Ying,,10,0.8014345048510436,-1.5321158528386516,9,0.328525223455755,1.1481408402202522,0,2,26,337,1.0,0,True,0,4.0,2,0.0590620674192905,0.0142875974997878,0.0353373289108276,0.233147457242012,0.178433671593666,0.1309870779514312,0.0062740221619606,0.0027704297099262,0.004813075531274,0.0375787802040576,0.0347125865519046,0.0405891276895999,0.098968006670475,0.1230387613177299,,,,,,,,,,,,,,,,,,,,,,,,0.2044160217046737,9
1,00:25:07,45165.0,6,3,TAI Tzu Ying,1,發短球,0,1,2.0,8,,,2.0,7,511.0,576.0,,,CHEN Yufei,,9,0.0981203294297365,-0.8364089980887991,9,-0.6323074943576271,1.000262087902719,0,2,26,338,0.0,0,True,1,3.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6973288655281067,10
2,00:25:07,45183.0,6,3,CHEN Yufei,2,網前球,0,1,2.0,8,511.0,576.0,2.0,2,811.0,504.0,,,CHEN Yufei,,8,-0.7177784453706876,0.5699372858069568,9,-0.0754822885310502,-0.8360561579879681,0,2,26,338,0.0,1,True,1,3.0,-1,0.3331727981567383,0.6668272018432617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0240612830966711,10
3,00:25:08,45211.0,6,3,TAI Tzu Ying,2,網前球,0,1,2.0,3,811.0,504.0,2.0,1,823.0,540.0,,,CHEN Yufei,,7,0.98302237088418,-0.5489947621174055,8,0.0655820193991934,0.6378356794319794,0,2,26,338,0.1111111111111111,0,True,1,3.0,-1,0.0329974293708801,0.1108811870217323,0.856121301651001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0382808893918991,10
