ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,win_prob,rally
5,00:26:44,48124.0,5,1,NG Ka Long Angus,2,挑球,0,0,2.0,3,809.0,571.0,1.0,4,778.0,468.0,,,NG Ka Long Angus,,3,0.9808322555685782,0.2819005742084635,9,0.7108211260585509,-0.7127568779904404,0,2,46,2039,0.4615384615384615,1,True,1,4.0,4,0.145879864692688,0.1633035540580749,0.1856280267238617,0.2491271346807479,0.2560614049434662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3485787212848663,7
6,00:26:46,48184.0,5,1,CHOU Tien Chen,2,長球,0,0,1.0,5,778.0,468.0,2.0,3,385.0,690.0,,,NG Ka Long Angus,,5,1.1422405427635849,-1.5031325398632849,9,0.4712731608806661,0.9738309847343648,0,2,46,2039,0.6153846153846154,0,True,1,4.0,4,0.1183479577302932,0.1324832737445831,0.1505944430828094,0.2021093815565109,0.2063450068235397,0.1901198476552963,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3231102526187897,7
7,00:26:47,48224.0,5,1,NG Ka Long Angus,2,切球,0,1,2.0,4,385.0,690.0,2.0,1,464.0,529.0,,,NG Ka Long Angus,,6,-0.9991004688359004,1.4189589511170535,9,-0.2154908971869683,-1.12389269451085,0,2,46,2039,0.6923076923076923,1,True,1,4.0,4,0.1032477393746376,0.1155795082449913,0.1313798427581787,0.1763219088315963,0.1800170987844467,0.1578420847654342,0.1356118768453598,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3020951449871063,7
8,00:26:48,48248.0,5,1,CHOU Tien Chen,2,推撲球,0,0,2.0,2,464.0,529.0,1.0,5,423.0,643.0,,,NG Ka Long Angus,,8,-0.612066823008327,-0.5074961817671895,9,-0.4217470554870819,1.1082542843835792,0,2,46,2039,0.7692307692307693,0,True,1,4.0,4,0.0917493179440498,0.1027077287435531,0.116748422384262,0.1566854119300842,0.159969076514244,0.140263631939888,0.1187194362282753,0.1131569668650627,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3047506809234619,7
9,00:26:48,48269.0,5,1,NG Ka Long Angus,2,殺球,1,0,1.0,6,423.0,643.0,2.0,8,567.0,490.0,,,NG Ka Long Angus,,9,-0.6261946541761029,1.211745139642879,9,-0.5420161593607331,-0.6894896538998937,0,2,46,2039,0.7692307692307693,1,True,1,4.0,4,0.080032117664814,0.0895910486578941,0.101838618516922,0.1366752982139587,0.1395396143198013,0.1223507300019264,0.1035579219460487,0.0964748188853263,0.1299398392438888,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2994762361049652,7
10,00:26:49,48279.0,5,1,CHOU Tien Chen,2,接殺防守,0,0,2.0,9,567.0,490.0,2.0,8,711.0,625.0,,,NG Ka Long Angus,,9,-0.5951072735829087,-0.9065678373727988,9,-0.663846536261339,1.142592980579393,0,2,46,2039,0.8461538461538461,0,True,1,4.0,4,0.0687959566712379,0.0770128443837165,0.0875409245491027,0.1174866780638694,0.1199488565325737,0.1051732152700424,0.0890188366174697,0.0829301699995994,0.1113481000065803,0.1407444179058075,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3440630733966827,7
11,00:26:50,48303.0,5,1,NG Ka Long Angus,2,挑球,0,0,2.0,9,711.0,625.0,1.0,4,752.0,470.0,,,NG Ka Long Angus,,9,0.2265243606811454,0.934214685071374,9,-0.0795522970668071,-1.095667453471803,0,2,46,2039,0.9230769230769232,1,True,1,4.0,4,0.0578114315867424,0.0647163465619087,0.0735634192824363,0.0987277999520301,0.1007968410849571,0.0883804038166999,0.0748053640127182,0.0696888640522956,0.0935693532228469,0.1170246750116348,0.1609154939651489,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3559237718582153,7
12,00:26:51,48337.0,5,1,CHOU Tien Chen,3,切球,1,0,1.0,5,752.0,470.0,2.0,2,804.0,564.0,掛網,對手掛網,NG Ka Long Angus,,9,0.6290551340636608,-1.101045458882659,9,0.411966111220997,0.9877891731028664,0,2,46,2039,1.0,0,True,1,4.0,4,0.0495497323572635,0.0554678849875927,0.0630506426095962,0.084618829190731,0.0863922014832496,0.0757501572370529,0.0641150996088981,0.0597297921776771,0.0801975652575492,0.100300945341587,0.1339651048183441,0.1468620151281356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3609353005886078,7
1,00:27:19,49172.0,6,1,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,1,486.0,526.0,,,CHOU Tien Chen,,9,0.1672795539604851,0.760778986514902,9,-0.4174196185944194,-1.0580382310466234,0,2,46,2040,0.0,1,True,0,5.0,5,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315523624420166,8
2,00:27:21,49234.0,6,1,CHOU Tien Chen,2,網前球,0,0,2.0,2,486.0,526.0,2.0,1,466.0,582.0,,,CHOU Tien Chen,,9,-0.7408675290215742,-0.6287109409326851,8,-0.0468780745959537,0.6344002392761249,0,2,46,2040,0.4,0,True,0,5.0,5,0.476457804441452,0.5235422253608704,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3287718892097473,8
3,00:27:22,49260.0,6,1,NG Ka Long Angus,2,網前球,0,1,2.0,2,466.0,582.0,2.0,1,476.0,535.0,,,CHOU Tien Chen,,8,-0.8098640110438071,0.5704163411326212,9,-0.4021091807138025,-0.8659812323119379,0,2,46,2040,0.6,1,True,0,5.0,5,0.3002082705497741,0.3168145716190338,0.3829771876335144,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3342511057853699,8
4,00:27:22,49288.0,6,1,CHOU Tien Chen,2,網前球,0,0,2.0,2,476.0,535.0,2.0,1,457.0,564.0,,,CHOU Tien Chen,,6,-0.9228242192311448,-0.6674285355299601,8,-0.5547253496587675,0.6397005527112487,0,2,46,2040,0.6,0,True,0,5.0,5,0.2037622928619384,0.2150336056947708,0.2588752210140228,0.3223288357257843,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3430321216583252,8
5,00:27:23,49313.0,6,1,NG Ka Long Angus,2,網前球,0,1,2.0,2,457.0,564.0,2.0,1,499.0,542.0,,,CHOU Tien Chen,,2,-0.900133499257636,0.3122507893555006,6,-0.8403855985595329,-0.6557235699721072,0,2,46,2040,0.8,1,True,0,5.0,5,0.1538331508636474,0.1623425781726837,0.1954414546489715,0.2349810004234314,0.2534018158912658,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3572701811790466,8
6,00:27:24,49331.0,6,1,CHOU Tien Chen,3,網前球,0,0,2.0,2,499.0,542.0,2.0,2,828.0,576.0,對手落地致勝,落地致勝,CHOU Tien Chen,,2,-0.9514251173729912,-0.3171511890525815,8,-0.7061652242553164,0.3011570449374486,0,2,46,2040,1.0,0,True,0,5.0,5,0.1245527043938636,0.1314424574375152,0.1582413017749786,0.1902549415826797,0.2044005841016769,0.1911079734563827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3655048310756683,8
1,00:27:38,49763.0,6,2,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,700.0,575.0,,,CHOU Tien Chen,,9,-0.055437889528312,-0.750848749903119,9,0.5880657485726944,0.9029260697909702,0,2,46,2041,0.0,0,True,0,4.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3375646770000458,9
2,00:27:41,49834.0,6,2,NG Ka Long Angus,2,網前球,0,0,2.0,8,700.0,575.0,2.0,2,789.0,538.0,,,CHOU Tien Chen,,8,0.6413181150249211,0.630385458726126,9,-0.0962599245101816,-0.8666020949831011,0,2,46,2041,0.2142857142857142,1,True,0,4.0,-1,0.4687599539756775,0.5312399864196777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33977210521698,9
3,00:27:42,49860.0,6,2,CHOU Tien Chen,2,網前球,0,1,2.0,3,789.0,538.0,2.0,2,818.0,576.0,,,CHOU Tien Chen,,8,0.8614662017635253,-0.4830669967789722,9,0.3519303907396516,0.8064963094675678,0,2,46,2041,0.2857142857142857,0,True,0,4.0,-1,0.2831719219684601,0.3060716986656189,0.4107562899589538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3950586915016174,9
4,00:27:42,49888.0,6,2,NG Ka Long Angus,2,挑球,0,0,2.0,3,818.0,576.0,1.0,9,561.0,463.0,,,CHOU Tien Chen,,3,1.0236196860008018,0.2794558919463868,9,0.5833641037441526,-0.6244321631738726,0,2,46,2041,0.2857142857142857,1,True,0,4.0,-1,0.1995981782674789,0.2157394587993621,0.2878628969192505,0.2967994213104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355144739151001,9
5,00:27:44,49949.0,6,2,CHOU Tien Chen,2,殺球,0,0,1.0,10,561.0,463.0,2.0,5,502.0,618.0,,,CHOU Tien Chen,,10,-0.4717823356595316,-1.5662039720524903,9,0.1851091147048564,0.9900384223435243,0,2,46,2041,0.4285714285714285,0,True,0,4.0,-1,0.1574332118034362,0.1701646596193313,0.227052092552185,0.2322421818971634,0.2131077945232391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182314932346344,9
6,00:27:45,49965.0,6,2,NG Ka Long Angus,2,接殺防守,0,1,2.0,6,502.0,618.0,2.0,7,603.0,537.0,,,CHOU Tien Chen,,9,0.3092713291624482,0.9723754306531684,10,-0.6222636681162517,-1.3806468476468596,0,2,46,2041,0.5,1,True,0,4.0,-1,0.1353831142187118,0.1463313996791839,0.1952511817216873,0.1997143477201461,0.172725960612297,0.1505939215421676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2863190174102783,9
7,00:27:46,49986.0,6,2,CHOU Tien Chen,2,推撲球,0,1,2.0,8,603.0,537.0,1.0,8,742.0,636.0,,,CHOU Tien Chen,,9,-0.4142129000768106,-0.5348075711088365,9,0.0251557611020212,0.836179895200674,0,2,46,2041,0.5714285714285714,0,True,0,4.0,-1,0.1182830482721328,0.1278484612703323,0.1705892533063888,0.174488678574562,0.1509091556072235,0.1275388151407241,0.1303425878286361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2795175909996032,9
8,00:27:46,50000.0,6,2,NG Ka Long Angus,2,平球,0,0,1.0,9,742.0,636.0,2.0,8,634.0,502.0,,,CHOU Tien Chen,,9,0.1029133069179024,0.908739799807717,9,-0.3949457739763086,-0.665099680696866,0,2,46,2041,0.5714285714285714,1,True,0,4.0,-1,0.1033127829432487,0.1116675660014152,0.1489989459514618,0.1524048447608947,0.1318096369504928,0.1113971099257469,0.1132926419377327,0.1271164566278457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2685714662075043,9
9,00:27:47,50012.0,6,2,CHOU Tien Chen,2,平球,0,1,2.0,9,634.0,502.0,1.0,8,550.0,622.0,,,CHOU Tien Chen,,9,-0.129265560227188,-0.8646862416447917,9,0.5428334298343149,0.9697780346525484,0,2,46,2041,0.6428571428571429,0,True,0,4.0,-1,0.0877188146114349,0.0948125347495079,0.1265091300010681,0.1294009536504745,0.1119143664836883,0.0945829004049301,0.0961923226714134,0.1030230298638343,0.1558459252119064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3116158545017242,9
10,00:27:47,50024.0,6,2,NG Ka Long Angus,2,平球,0,1,1.0,9,550.0,622.0,1.0,5,502.0,495.0,,,CHOU Tien Chen,,9,0.5045340281602617,0.8859672789629632,9,-0.2280004803856339,-0.8418865952133382,0,2,46,2041,0.6428571428571429,1,True,0,4.0,-1,0.0738835260272026,0.0798583999276161,0.1065557226538658,0.1089914366602897,0.0942628756165504,0.0796649903059005,0.081020563840866,0.0867739096283912,0.1243894323706626,0.1645991951227188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2903703451156616,9
11,00:27:47,50037.0,6,2,CHOU Tien Chen,2,網前球,0,0,1.0,6,502.0,495.0,2.0,1,485.0,574.0,,,CHOU Tien Chen,,9,-0.6912806670385978,-0.8491921826982182,9,0.0109247512605668,0.9030624379188712,0,2,46,2041,0.6428571428571429,0,True,0,4.0,-1,0.0625043883919715,0.0675590485334396,0.090144582092762,0.0922051593661308,0.0797450244426727,0.06739541888237,0.0685422196984291,0.0734094679355621,0.1052316427230835,0.1382143050432205,0.1550487875938415,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3216563165187835,9
12,00:27:48,50061.0,6,2,NG Ka Long Angus,2,網前球,0,1,2.0,2,485.0,574.0,2.0,7,622.0,544.0,,,CHOU Tien Chen,,8,-0.7776102781359508,0.6167035121639941,9,-0.4841821736019425,-1.0362651409736696,0,2,46,2041,0.7142857142857143,1,True,0,4.0,-1,0.0553611144423484,0.0598381087183952,0.0798424780368805,0.0816675573587417,0.0706314221024513,0.0596931800246238,0.0607089176774024,0.0650199130177497,0.0932053178548812,0.1224185675382614,0.1323677003383636,0.1192457526922226,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3398057818412781,9
13,00:27:49,50082.0,6,2,CHOU Tien Chen,2,網前球,0,0,2.0,8,622.0,544.0,2.0,7,760.0,577.0,,,CHOU Tien Chen,,9,0.1503562891885747,-0.5515630254654079,9,-0.2169439816335701,0.7024439252165534,0,2,46,2041,0.7857142857142857,0,True,0,4.0,-1,0.0507036000490188,0.054803941398859,0.073125347495079,0.0747968852519989,0.0646892189979553,0.0546712093055248,0.0556014887988567,0.0595498085021972,0.0853639766573906,0.1121195256710052,0.1212316453456878,0.1082920506596565,0.0850513204932212,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3486227989196777,9
14,00:27:50,50108.0,6,2,NG Ka Long Angus,2,挑球,0,0,2.0,8,760.0,577.0,1.0,4,755.0,469.0,,,CHOU Tien Chen,,8,0.7363541839401129,0.5064577240061338,9,0.1370041848570352,-0.9665109441382496,0,2,46,2041,0.8571428571428571,1,True,0,4.0,-1,0.0475137718021869,0.0513561554253101,0.0685249418020248,0.0700913220643997,0.0606195367872715,0.0512317717075347,0.0521035306155681,0.0558034516870975,0.0799936205148696,0.1050659418106079,0.1136048063635826,0.1014792621135711,0.0792745724320411,0.0633372962474823,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348880410194397,9
15,00:27:51,50142.0,6,2,CHOU Tien Chen,2,長球,0,1,1.0,5,755.0,469.0,1.0,6,819.0,697.0,,,CHOU Tien Chen,,10,0.7815289475773464,-1.3861606784668066,9,0.462053733511556,0.755346082439703,0,2,46,2041,0.9285714285714286,0,True,0,4.0,-1,0.0452626049518585,0.0489229410886764,0.0652782768011093,0.0667704492807388,0.0577474273741245,0.0488044507801532,0.0496349036693573,0.0531595274806022,0.0762035846710205,0.1000879928469657,0.1082222983241081,0.0966712459921836,0.0755186006426811,0.0563574284315109,0.0513583123683929,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3453703820705414,9
16,00:27:52,50171.0,6,2,NG Ka Long Angus,2,殺球,0,0,1.0,7,819.0,697.0,2.0,6,751.0,484.0,,,CHOU Tien Chen,,10,0.8381898429585145,1.5188162745928946,9,0.1685337768508441,-1.2010296889912302,0,2,46,2041,1.0,1,True,0,4.0,-1,0.0434925705194473,0.0470097661018371,0.0627255141735076,0.0641593262553215,0.0554891638457775,0.0468959100544452,0.0476938858628273,0.0510806776583194,0.0732235759496688,0.0961739644408226,0.1039901673793792,0.0928908288478851,0.0725653767585754,0.0541535206139087,0.0486050583422184,0.0398507006466388,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3461516201496124,9
17,00:27:52,50182.0,6,2,CHOU Tien Chen,3,接殺防守,0,1,2.0,7,751.0,484.0,2.0,5,494.0,626.0,對手落地致勝,落地致勝,CHOU Tien Chen,,9,-0.0364091754143553,-1.2445095368903945,7,1.443181674322629,1.1942620525424723,0,2,46,2041,1.0,0,True,0,4.0,-1,0.0421759337186813,0.0455866530537605,0.0608266443014144,0.0622170530259609,0.0538093596696853,0.0454762428998947,0.0462500676512718,0.0495343282818794,0.0710069015622139,0.0932625234127044,0.100842110812664,0.0900787785649299,0.0703686326742172,0.0525141507387161,0.0471336543560028,0.0368969403207302,0.0320200286805629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3465525507926941,9
1,00:28:10,50726.0,6,3,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,2.0,7,573.0,575.0,,,NG Ka Long Angus,,9,0.1063005891936536,-0.7105556073975006,9,-0.6435690472324967,0.9942833992373158,0,2,46,2042,0.0,0,True,1,3.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349429577589035,10
2,00:28:13,50804.0,6,3,NG Ka Long Angus,2,挑球,0,1,2.0,8,573.0,575.0,1.0,4,781.0,470.0,,,NG Ka Long Angus,,8,-0.2382712520946504,0.6570409676674339,9,-0.0459394468783188,-1.043944549581392,0,2,46,2042,0.375,1,True,1,3.0,-2,0.4648088216781616,0.5351911783218384,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3436541855335235,10
3,00:28:14,50845.0,6,3,CHOU Tien Chen,2,切球,0,1,1.0,5,781.0,470.0,2.0,1,474.0,583.0,,,NG Ka Long Angus,,5,0.9992782303746056,-1.4754361560434957,9,0.4510152791326337,0.8998650892701298,0,2,46,2042,0.5,0,True,1,3.0,-2,0.2787931859493255,0.3043170869350433,0.4168897569179535,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3983987271785736,10
4,00:28:15,50870.0,6,3,NG Ka Long Angus,2,網前球,0,1,2.0,2,474.0,583.0,2.0,1,512.0,527.0,,,NG Ka Long Angus,,8,-0.4962609672228919,0.576688593010776,9,0.3928934893390205,-1.2509943078371006,0,2,46,2042,0.625,1,True,1,3.0,-2,0.2000006288290023,0.218310996890068,0.2852964997291565,0.296391874551773,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3701477944850921,10
5,00:28:16,50896.0,6,3,CHOU Tien Chen,2,網前球,0,0,2.0,2,512.0,527.0,2.0,1,445.0,575.0,,,NG Ka Long Angus,,9,-0.7062984128820814,-0.5981823047047357,8,0.0210519214097103,0.665671148529381,0,2,46,2042,0.75,0,True,1,3.0,-2,0.1575437188148498,0.1719670891761779,0.2247326523065567,0.2302525341510772,0.2155041247606277,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3530235290527344,10
6,00:28:17,50922.0,6,3,NG Ka Long Angus,2,挑球,0,1,2.0,2,445.0,575.0,1.0,3,502.0,467.0,,,NG Ka Long Angus,,2,-0.9347029258853764,0.5164909509323609,9,-0.4204356893268905,-0.6965331002539479,0,2,46,2042,0.875,1,True,1,3.0,-2,0.1349872201681137,0.1473455131053924,0.1925563067197799,0.1972858756780624,0.1773105561733245,0.1505145728588104,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425716161727905,10
7,00:28:18,50952.0,6,3,CHOU Tien Chen,2,殺球,0,0,1.0,4,502.0,467.0,2.0,8,741.0,627.0,,,NG Ka Long Angus,,10,-0.6222636681162517,-1.3806468476468596,9,-0.168263317440032,0.8024214424946704,0,2,46,2042,1.0,0,True,1,3.0,-2,0.1179754883050918,0.1287763267755508,0.1682894378900528,0.1724229604005813,0.1549650281667709,0.1305455416440963,0.1270252019166946,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3343117833137512,10
8,00:28:18,50968.0,6,3,NG Ka Long Angus,3,接殺防守,0,0,2.0,9,741.0,627.0,2.0,2,825.0,534.0,對手落地致勝,落地致勝,NG Ka Long Angus,,9,0.0709857395826026,0.8667717325111113,4,-0.8385170397405709,-1.4457287267560044,0,2,46,2042,1.0,1,True,1,3.0,-2,0.1021887138485908,0.1115442439913749,0.1457699537277221,0.1493503600358963,0.1342285275459289,0.1130767241120338,0.1092383787035942,0.1346030384302139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3165657520294189,10
1,00:28:37,51536.0,7,3,NG Ka Long Angus,1,發短球,0,1,2.0,8,,,2.0,8,650.0,514.0,,,NG Ka Long Angus,,9,-0.0213113420636175,0.8276844444852891,9,0.7077158384728367,-0.9476303433448722,0,2,46,2043,0.0,1,True,1,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2843209207057953,11
2,00:28:39,51596.0,7,3,CHOU Tien Chen,2,挑球,0,0,2.0,9,650.0,514.0,1.0,4,876.0,700.0,,,NG Ka Long Angus,,9,0.6778901455501237,-0.6138907901307201,9,0.2707399611334514,0.9638949351981978,0,2,46,2043,0.1428571428571428,0,True,1,4.0,1,0.4774115979671478,0.5225884318351746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2959447205066681,11
3,00:28:40,51628.0,7,3,NG Ka Long Angus,2,殺球,0,0,1.0,5,876.0,700.0,2.0,6,784.0,494.0,,,NG Ka Long Angus,,7,1.036871447340321,1.360962154996421,9,0.2305691410130988,-1.024589714986216,0,2,46,2043,0.2142857142857142,1,True,1,4.0,1,0.2903648614883423,0.3192724287509918,0.3903627097606659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3092086017131805,11
4,00:28:41,51641.0,7,3,CHOU Tien Chen,2,接殺防守,0,1,2.0,7,784.0,494.0,2.0,1,495.0,582.0,,,NG Ka Long Angus,,9,0.1541486636239925,-0.9849845647516008,9,0.9415385731406318,1.2711881510321377,0,2,46,2043,0.2857142857142857,0,True,1,4.0,1,0.1961968690156936,0.2157294601202011,0.2533763349056244,0.3346973359584808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3366225957870483,11
5,00:28:42,51669.0,7,3,NG Ka Long Angus,2,挑球,0,1,2.0,2,495.0,582.0,1.0,9,698.0,465.0,,,NG Ka Long Angus,,8,-0.6604185225649054,0.61002837930435,9,0.1527334081481991,-0.9326749108546224,0,2,46,2043,0.3571428571428571,1,True,1,4.0,1,0.1494270414113998,0.1643033921718597,0.1929759383201599,0.2434481978416443,0.2498453557491302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3283276557922363,11
6,00:28:43,51707.0,7,3,CHOU Tien Chen,2,切球,0,0,1.0,10,698.0,465.0,2.0,1,449.0,595.0,,,NG Ka Long Angus,,9,0.5341272065708302,-1.3151289988186072,9,0.2926409521645946,0.919672294790395,0,2,46,2043,0.4285714285714285,0,True,1,4.0,1,0.121690422296524,0.1338054537773132,0.1571557819843292,0.1982593983411789,0.202374592423439,0.1867143958806991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.310859739780426,11
7,00:28:44,51732.0,7,3,NG Ka Long Angus,2,網前球,0,1,2.0,2,449.0,595.0,2.0,7,531.0,533.0,,,NG Ka Long Angus,,9,-0.8061572838336688,0.7475089572401211,10,0.3405909610633293,-1.6138003995819934,0,2,46,2043,0.5,1,True,1,4.0,1,0.1058611422777175,0.116400271654129,0.136713221669197,0.1724701523780822,0.1760500520467758,0.1559365093708038,0.1365686208009719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3011927306652069,11
8,00:28:45,51761.0,7,3,CHOU Tien Chen,2,網前球,0,0,2.0,8,531.0,533.0,2.0,1,445.0,567.0,,,NG Ka Long Angus,,8,-0.6219588245830897,-0.4129156777711407,9,-0.2614138204858008,0.8301487488385959,0,2,46,2043,0.5714285714285714,0,True,1,4.0,1,0.093833215534687,0.1031748875975608,0.1211798936128616,0.1528741121292114,0.1560472697019577,0.1382190287113189,0.1201769188046455,0.1144947335124015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2941124737262726,11
9,00:28:46,51790.0,7,3,NG Ka Long Angus,2,挑球,0,1,2.0,2,445.0,567.0,1.0,3,526.0,461.0,,,NG Ka Long Angus,,2,-1.0736474935045506,0.2567117496874467,9,-0.6330300624250134,-0.5862484507247556,0,2,46,2043,0.6428571428571429,1,True,1,4.0,1,0.0833198353648185,0.0916148349642753,0.1076024994254112,0.1357455998659134,0.1385632157325744,0.1227325126528739,0.1067119091749191,0.0979614481329917,0.1157480999827385,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3027430176734924,11
