ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,ball_round40,ball_round41,ball_round42,ball_round43,ball_round44,ball_round45,ball_round46,ball_round47,ball_round48,ball_round49,ball_round50,ball_round51,ball_round52,ball_round53,ball_round54,ball_round55,ball_round56,ball_round57,ball_round58,ball_round59,ball_round60,ball_round61,ball_round62,ball_round63,win_prob,rally
7,00:05:01,9032.0,4,7,WANG Tzu Wei,3,挑球,0,0,2.0,2,484.0,423.0,2.0,4,406.0,720.0,出界,對手出界,Khosit PHETPRADAB,,9,-0.6566175312796462,-0.5570647529114098,9,0.02501182683051,0.7116501847023464,0,1,42,1639,1.0,1,True,0,3.0,1,0.0147388912737369,0.0016779369907453,0.0057666907086968,0.0028041664045304,0.0080620283260941,0.0869243890047073,0.8800259232521057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0838064700365066,12
1,00:05:20,9602.0,5,7,Khosit PHETPRADAB,1,發短球,0,1,2.0,8,,,2.0,7,657.0,406.0,,,Khosit PHETPRADAB,,9,-0.0725732697579957,0.9077372174292891,9,0.5946176603506483,-1.039673559464255,0,1,42,1640,0.0,0,True,0,2.0,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8616711497306824,13
2,00:05:21,9626.0,5,7,WANG Tzu Wei,2,網前球,0,0,2.0,8,657.0,406.0,2.0,7,632.0,464.0,,,Khosit PHETPRADAB,,8,0.5537197066150239,-0.4913105326170441,9,0.0291788785109852,0.9221911050528848,0,1,42,1640,0.1666666666666666,1,True,0,2.0,-1,0.3294867575168609,0.6705132722854614,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4833202064037323,13
3,00:05:21,9650.0,5,7,Khosit PHETPRADAB,2,挑球,0,0,2.0,8,632.0,464.0,1.0,9,699.0,330.0,,,Khosit PHETPRADAB,,8,-0.1666657130455493,0.4570301632808415,9,0.1111945502172551,-0.6747034174788334,0,1,42,1640,0.1666666666666666,0,True,0,2.0,-1,0.4352512955665588,0.2536003291606903,0.3111483454704284,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7637287378311157,13
4,00:05:23,9686.0,5,7,WANG Tzu Wei,2,殺球,0,0,1.0,10,699.0,330.0,2.0,5,860.0,597.0,,,Khosit PHETPRADAB,,9,0.4403533176731924,-1.2430465808226236,9,0.3218617074854344,1.0045912722122057,0,1,42,1640,0.5,1,True,0,2.0,-1,0.189302384853363,0.1102975457906723,0.1349261999130249,0.5654738545417786,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.836098313331604,13
5,00:05:23,9697.0,5,7,Khosit PHETPRADAB,2,接殺防守,0,0,2.0,6,860.0,597.0,2.0,7,679.0,404.0,,,Khosit PHETPRADAB,,9,0.4311041712323598,1.2000484567612233,10,0.5715069364039372,-1.4312255914815306,0,1,42,1640,0.5,0,True,0,2.0,-1,0.0334443785250186,0.0194864571094512,0.0238376427441835,0.0544248223304748,0.8688067197799683,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8598958253860474,13
6,00:05:24,9727.0,5,7,WANG Tzu Wei,2,網前球,0,0,2.0,8,679.0,404.0,2.0,7,632.0,465.0,,,Khosit PHETPRADAB,,9,0.6310920805846958,-0.594008290440641,9,0.8413811951225459,1.0745193426584745,0,1,42,1640,0.6666666666666666,1,True,0,2.0,-1,0.0039313891902565,0.0022906344383955,0.0028021165635436,0.0063976417295634,0.147705540060997,0.8368726968765259,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094573900103569,13
7,00:05:25,9753.0,5,7,Khosit PHETPRADAB,2,網前球,0,0,2.0,8,632.0,465.0,2.0,7,513.0,432.0,,,Khosit PHETPRADAB,,8,-0.142214161669273,0.4166135214596522,9,0.2953644871898946,-0.7350041890499005,0,1,42,1640,0.8333333333333334,0,True,0,2.0,-1,0.0063801924698054,0.0037174362223595,0.004547513090074,0.010382636450231,0.2397090941667556,0.5286609530448914,0.2066021710634231,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3080285787582397,13
8,00:05:26,9778.0,5,7,WANG Tzu Wei,3,網前球,0,0,2.0,8,513.0,432.0,2.0,1,493.0,451.0,掛網,對手掛網,Khosit PHETPRADAB,,8,-0.5723947771055855,-0.2647700554288503,8,-0.138785489500144,0.5208460475463271,0,1,42,1640,1.0,1,True,0,2.0,-1,0.0037535380106419,0.0021870087366551,0.0026753521524369,0.0061082197353243,0.1410235166549682,0.311017096042633,0.1714972406625747,0.3617380559444427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2789645195007324,13
1,00:05:49,10483.0,6,7,Khosit PHETPRADAB,1,發短球,0,1,2.0,8,,,2.0,1,470.0,406.0,,,WANG Tzu Wei,,9,0.1718162860193498,0.8964629989475453,9,-0.5912973252392311,-1.085996499188732,0,1,42,1641,0.0,0,True,1,1.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8792353868484497,14
2,00:05:50,10508.0,6,7,WANG Tzu Wei,2,挑球,0,0,2.0,2,470.0,406.0,1.0,9,834.0,678.0,,,WANG Tzu Wei,,9,-0.6858746266921598,-0.5797807585057191,9,-0.0209736514607641,0.8465992520390007,0,1,42,1641,0.2,1,True,1,1.0,-2,0.1674050092697143,0.8325950503349304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2229280769824981,14
3,00:05:51,10540.0,6,7,Khosit PHETPRADAB,2,殺球,0,0,1.0,10,834.0,678.0,2.0,6,773.0,355.0,,,WANG Tzu Wei,,10,0.631250097237916,1.5891438528563562,9,-0.2002293969945229,-0.9316125739455998,0,1,42,1641,0.4,0,True,1,1.0,-2,0.1699320524930954,0.6731674671173096,0.1569005101919174,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6060270071029663,14
4,00:05:52,10556.0,6,7,WANG Tzu Wei,2,接殺防守,0,1,2.0,7,773.0,355.0,2.0,7,777.0,520.0,,,WANG Tzu Wei,,9,0.4919609138538687,-0.8713351114768354,9,0.6474633865323224,1.3485220504059516,0,1,42,1641,0.6,1,True,1,1.0,-2,0.0342204011976718,0.1355604231357574,0.0575030110776424,0.7727161645889282,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099128134548664,14
5,00:05:52,10577.0,6,7,Khosit PHETPRADAB,2,挑球,0,0,2.0,8,777.0,520.0,1.0,8,557.0,352.0,,,WANG Tzu Wei,,9,0.5636390857964064,0.8026122128730714,9,0.2027437787670606,-0.8575690630723841,0,1,42,1641,0.6,0,True,1,1.0,-2,0.0198644511401653,0.0786908715963363,0.0333796702325344,0.1129048988223075,0.7551601529121399,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809479296207428,14
6,00:05:53,10599.0,6,7,WANG Tzu Wei,2,殺球,0,0,1.0,9,557.0,352.0,2.0,6,452.0,588.0,,,WANG Tzu Wei,,9,0.1239948597152308,-0.8949798965508832,9,0.0997577498242787,0.916124163718259,0,1,42,1641,0.8,1,True,1,1.0,-2,0.0073115890845656,0.0289640706032514,0.0122861908748745,0.0415573678910732,0.365806519985199,0.544074296951294,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9384238123893738,14
7,00:05:54,10610.0,6,7,Khosit PHETPRADAB,2,接殺防守,0,1,2.0,7,452.0,588.0,1.0,1,425.0,429.0,,,WANG Tzu Wei,,9,0.1880591635168542,1.06755886276317,9,-0.475855907896152,-1.0075975752518502,0,1,42,1641,1.0,0,True,1,1.0,-2,0.0064839506521821,0.0256854705512523,0.0108954505994915,0.0368532612919807,0.3243989050388336,0.159906581044197,0.4357764720916748,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9550864100456238,14
8,00:05:54,10635.0,6,7,WANG Tzu Wei,3,推撲球,0,0,1.0,2,425.0,429.0,2.0,8,537.0,595.0,對手落地致勝,落地致勝,WANG Tzu Wei,,2,-0.8885581985558874,-0.3168818527854415,9,-0.2245572052314694,1.0377198716710694,0,1,42,1641,1.0,1,True,1,1.0,-2,0.0057785240933299,0.0228909980505704,0.0097100716084241,0.0328437834978103,0.2891056537628174,0.1425094157457351,0.2519621849060058,0.2451993823051452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943905770778656,14
1,00:06:12,11154.0,6,8,WANG Tzu Wei,1,發短球,0,1,2.0,8,,,2.0,1,815.0,508.0,,,WANG Tzu Wei,,9,-0.1201500779166611,-0.8687391852413132,9,0.4644023239422915,0.9797637531802508,0,1,42,1642,0.0,1,True,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6689134836196899,15
2,00:06:12,11176.0,6,8,Khosit PHETPRADAB,2,網前球,0,0,2.0,2,815.0,508.0,2.0,7,698.0,409.0,,,WANG Tzu Wei,,8,0.7402367797613274,0.5813653775897739,9,-0.0402039846590669,-0.8440928265649639,0,1,42,1642,0.0,0,True,1,2.0,1,0.5421137809753418,0.4578862190246582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8621028661727905,15
3,00:06:13,11201.0,6,8,WANG Tzu Wei,2,挑球,0,0,2.0,8,698.0,409.0,1.0,9,785.0,684.0,,,WANG Tzu Wei,,8,0.4299341299179309,-0.446658271307804,8,0.257667434548228,0.639117583172899,0,1,42,1642,0.0416666666666666,1,True,1,2.0,1,0.2873915731906891,0.2879505753517151,0.4246578514575958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5775351524353027,15
4,00:06:15,11245.0,6,8,Khosit PHETPRADAB,2,殺球,0,0,1.0,10,785.0,684.0,2.0,6,786.0,352.0,,,WANG Tzu Wei,,9,0.658064886865983,1.4857370515158916,9,-0.0195747337449603,-1.0100275079773684,0,1,42,1642,0.125,0,True,1,2.0,1,0.2701323926448822,0.2706578373908996,0.3455861806869507,0.113623633980751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7340676188468933,15
5,00:06:15,11257.0,6,8,WANG Tzu Wei,2,接殺防守,0,1,2.0,7,786.0,352.0,2.0,1,805.0,474.0,,,WANG Tzu Wei,,9,-0.1922732887529469,-0.9830916556425584,10,0.8650284011692226,1.5823868489040809,0,1,42,1642,0.125,1,True,1,2.0,1,0.075802281498909,0.0759497210383415,0.0969754830002784,0.0426638200879097,0.7086087465286255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0697344616055488,15
6,00:06:16,11285.0,6,8,Khosit PHETPRADAB,2,推撲球,0,0,2.0,2,805.0,474.0,1.0,8,552.0,363.0,,,WANG Tzu Wei,,9,0.6570072380149564,0.6870763466727142,9,0.205397211387493,-0.8953408993923299,0,1,42,1642,0.1666666666666666,0,True,1,2.0,1,0.0391027517616748,0.0391788072884082,0.0500249862670898,0.0220082141458988,0.1436474174261093,0.7060378789901733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7096167802810669,15
7,00:06:16,11297.0,6,8,WANG Tzu Wei,2,平球,0,0,1.0,9,552.0,363.0,1.0,8,581.0,559.0,,,WANG Tzu Wei,,9,-0.1556027525588805,-0.944614411530436,9,0.5630649367270769,0.7378667937536664,0,1,42,1642,0.1666666666666666,1,True,1,2.0,1,0.0047698570415377,0.0047791344113647,0.006102180108428,0.0026846199762076,0.0175224915146827,0.1186885088682174,0.8454532027244568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7517288327217102,15
8,00:06:17,11310.0,6,8,Khosit PHETPRADAB,2,平球,0,1,1.0,9,581.0,559.0,1.0,8,525.0,368.0,,,WANG Tzu Wei,,9,0.2976147362398922,0.8424970674480061,9,-0.5057711170602734,-0.8052110232465001,0,1,42,1642,0.2083333333333333,0,True,1,2.0,1,0.0061763916164636,0.0061884047463536,0.0079015903174877,0.0034762602299451,0.0226895194500684,0.1536873579025268,0.6745201945304871,0.1253603994846344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8282044529914856,15
9,00:06:17,11320.0,6,8,WANG Tzu Wei,2,接殺防守,0,1,1.0,9,525.0,368.0,2.0,7,506.0,494.0,,,WANG Tzu Wei,,9,-0.3692382108969182,-0.8676828173144928,9,0.0538093874991723,0.8748647703512985,0,1,42,1642,0.2083333333333333,1,True,1,2.0,1,0.0029681944288313,0.0029739674646407,0.0037972745485603,0.0016705897869542,0.010903924703598,0.0738576799631118,0.324154794216156,0.1663642078638076,0.4133093655109405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2684815227985382,15
10,00:06:18,11346.0,6,8,Khosit PHETPRADAB,2,推撲球,0,1,2.0,8,506.0,494.0,1.0,3,440.0,320.0,,,WANG Tzu Wei,,9,-0.5511387826146398,0.7070824938448345,9,-0.2155964206165173,-0.8558352284292944,0,1,42,1642,0.25,0,True,1,2.0,1,0.0029174957890063,0.0029231701046228,0.003732414683327,0.0016420549945905,0.0107176778838038,0.0725961476564407,0.3186179995536804,0.1635225862264633,0.3931759297847748,0.0301545690745115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3391113877296448,15
11,00:06:19,11379.0,6,8,WANG Tzu Wei,2,切球,0,0,1.0,4,440.0,320.0,2.0,7,747.0,477.0,,,WANG Tzu Wei,,6,-1.064628024051399,-1.359345883861243,9,-0.0648291329033571,0.9810625709464031,0,1,42,1642,0.2916666666666667,1,True,1,2.0,1,0.0020149517804384,0.002018871018663,0.0025777711998671,0.0011340759228914,0.0074021033942699,0.0501381121575832,0.2200517356395721,0.1129359528422355,0.2715447247028351,0.0200705807656049,0.3101111352443695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1641862988471985,15
12,00:06:20,11402.0,6,8,Khosit PHETPRADAB,2,網前球,0,0,2.0,8,747.0,477.0,2.0,1,448.0,407.0,,,WANG Tzu Wei,,9,0.5066791758510535,0.7374102831283279,9,-0.6956705435686313,-1.319370442910085,0,1,42,1642,0.3333333333333333,0,True,1,2.0,1,0.0023745098151266,0.0023791280109435,0.0030377609655261,0.001336446031928,0.0087229711934924,0.0590850077569484,0.2593188285827636,0.1330887973308563,0.3200004994869232,0.0236520729959011,0.1402545720338821,0.0467493571341037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3101020157337188,15
13,00:06:21,11428.0,6,8,WANG Tzu Wei,2,挑球,0,0,2.0,2,448.0,407.0,1.0,6,415.0,653.0,,,WANG Tzu Wei,,9,-0.7268149322825135,-0.5682961331388304,9,-0.1167946369446257,0.7611890030724228,0,1,42,1642,0.375,1,True,1,2.0,1,0.0016664952272549,0.0016697365790605,0.0021319829393178,0.0009379539988003,0.0061220172792673,0.0414674580097198,0.1819969862699508,0.0934053212404251,0.224585011601448,0.016599666327238,0.0984344482421875,0.0333874709904193,0.2975954711437225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3350322246551513,15
14,00:06:22,11467.0,6,8,Khosit PHETPRADAB,2,殺球,0,0,1.0,7,415.0,653.0,2.0,8,571.0,339.0,,,WANG Tzu Wei,,7,-0.942098708936259,1.3449204525628602,9,-0.5811184681547101,-1.1943181457517806,0,1,42,1642,0.4166666666666667,0,True,1,2.0,1,0.0018285495461896,0.001832105917856,0.0023393023293465,0.0010291631333529,0.0067173382267355,0.0454998575150966,0.1996948271989822,0.1024882867932319,0.2464242279529571,0.0182138588279485,0.1080064699053764,0.0366341546177864,0.2077502012252807,0.0215416438877582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442249983549118,15
15,00:06:23,11479.0,6,8,WANG Tzu Wei,2,接殺防守,0,0,2.0,9,571.0,339.0,2.0,1,826.0,521.0,,,WANG Tzu Wei,,9,-0.5132353810632343,-1.222392223673168,7,-0.9186101076905064,1.43752812577173,0,1,42,1642,0.4583333333333333,1,True,1,2.0,1,0.001630107872188,0.0016332783270627,0.0020854317117482,0.0009174740989692,0.005988345015794,0.0405620262026786,0.1780231148004531,0.0913658365607261,0.2196812629699707,0.0162372160702943,0.0962851643562316,0.032658465206623,0.1852042973041534,0.0232804864645004,0.1044474020600318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.553138792514801,15
16,00:06:23,11507.0,6,8,Khosit PHETPRADAB,2,挑球,0,0,2.0,2,826.0,521.0,1.0,8,741.0,331.0,,,WANG Tzu Wei,,9,0.6193588537942195,0.8030909823025821,9,0.1322545202674948,-1.0371177835348482,0,1,42,1642,0.4583333333333333,0,True,1,2.0,1,0.0017447987338528,0.0017481923568993,0.0022321583237499,0.0009820256382226,0.006409672088921,0.0434158854186534,0.1905484497547149,0.0977941453456878,0.2351375669240951,0.0173796322196722,0.1030595898628234,0.0349562466144561,0.1982348710298538,0.0249184519052505,0.0148681038990616,0.0265701916068792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5132241249084473,15
17,00:06:24,11537.0,6,8,WANG Tzu Wei,2,殺球,0,0,1.0,9,741.0,331.0,2.0,8,812.0,592.0,,,WANG Tzu Wei,,9,0.6449950870851041,-1.1339196045731292,9,0.546207781729138,0.940600194874681,0,1,42,1642,0.5,1,True,1,2.0,1,0.0016303899465128,0.0016335609834641,0.0020857925992459,0.0009176328894682,0.0059893815778195,0.0405690483748912,0.178053930401802,0.0913816541433334,0.2197192758321762,0.0162400268018245,0.096301831305027,0.0326641164720058,0.1852363497018814,0.0232845153659582,0.0138931823894381,0.0282463133335113,0.0621529482305049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5932288765907288,15
18,00:06:25,11548.0,6,8,Khosit PHETPRADAB,2,接殺防守,0,0,2.0,9,812.0,592.0,1.0,8,719.0,391.0,,,WANG Tzu Wei,,9,0.5348840912588894,1.102862787705252,9,0.7378075761002073,-1.1893937059504096,0,1,42,1642,0.5416666666666666,0,True,1,2.0,1,0.001537273521535,0.0015402635326609,0.0019666668958961,0.0008652241667732,0.0056473100557923,0.0382520295679569,0.1678847521543502,0.0861625745892524,0.2071704566478729,0.0153125105425715,0.0908017456531524,0.0307985730469226,0.174656942486763,0.0219546686857938,0.0130997020751237,0.0266330819576978,0.0178076177835464,0.0979085639119148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6155186891555786,15
19,00:06:26,11572.0,6,8,WANG Tzu Wei,2,推撲球,0,1,1.0,9,719.0,391.0,1.0,6,464.0,624.0,,,WANG Tzu Wei,,9,0.1882549458985619,-0.6513193096918531,9,0.3982445952079694,0.9922716875791776,0,1,42,1642,0.5833333333333334,1,True,1,2.0,1,0.0011577516561374,0.0011600034777075,0.0014811364235356,0.0006516176508739,0.0042531029321253,0.028808370232582,0.1264373958110809,0.0648907721042633,0.1560242474079132,0.0115321604534983,0.0683846250176429,0.0231950264424085,0.1315376609563827,0.0165345035493373,0.0098656490445137,0.0200579110532999,0.0134112760424613,0.2120278924703598,0.1085889190435409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6704694032669067,15
20,00:06:27,11599.0,6,8,Khosit PHETPRADAB,2,殺球,1,0,1.0,7,464.0,624.0,2.0,8,554.0,354.0,,,WANG Tzu Wei,,9,-0.2817074633227699,1.1616264023351424,9,-0.1272302448191519,-0.8812638360435555,0,1,42,1642,0.625,0,True,1,2.0,1,0.0010364605113863,0.0010384763590991,0.0013259660918265,0.0005833513569086,0.0038075291085988,0.0257902797311544,0.1131912618875503,0.0580925308167934,0.1396784633398056,0.0103240013122558,0.0612203516066074,0.0207650139927864,0.1177572011947631,0.0148022761568427,0.008832081221044,0.0179565567523241,0.0120062520727515,0.1898149251937866,0.1155018210411071,0.0864751935005188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.682914674282074,15
21,00:06:27,11611.0,6,8,WANG Tzu Wei,2,接殺防守,0,0,2.0,9,554.0,354.0,2.0,8,786.0,532.0,,,WANG Tzu Wei,,9,-0.5230221725682126,-1.0730985879288069,9,-0.4749626537124669,1.2716578781784955,0,1,42,1642,0.625,1,True,1,2.0,1,0.0008389974827878,0.0008406293345615,0.0010733474045991,0.0004722131998278,0.0030821312684565,0.0208768025040626,0.0916264280676841,0.0470249317586422,0.1130673885345459,0.0083571067079901,0.0495568551123142,0.0168089307844638,0.0953224822878837,0.0119821950793266,0.0071494220755994,0.0145355323329567,0.0097188604995608,0.153652012348175,0.0934967920184135,0.1012462899088859,0.159270629286766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.615854799747467,15
22,00:06:28,11639.0,6,8,Khosit PHETPRADAB,2,網前球,0,0,2.0,9,786.0,532.0,2.0,2,799.0,402.0,,,WANG Tzu Wei,,9,0.403145500257362,0.8364530397794638,9,0.0083558826793652,-0.95826147720163,0,1,42,1642,0.6666666666666666,0,True,1,2.0,1,0.0009423673618584,0.0009442002628929,0.0012055907864123,0.0005303928628563,0.0034618696663528,0.0234489571303129,0.1029153987765312,0.0528187081217765,0.126998022198677,0.0093867555260658,0.0556625761091709,0.0188799016177654,0.1070668324828147,0.0134584791958332,0.0080302767455577,0.016326405107975,0.0109162861481308,0.1725829243659973,0.1050162017345428,0.113720491528511,0.0488997064530849,0.0067876600660383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6665043830871582,15
23,00:06:29,11666.0,6,8,WANG Tzu Wei,2,網前球,0,1,2.0,3,799.0,402.0,2.0,1,805.0,466.0,,,WANG Tzu Wei,,9,0.842099406924939,-0.5369576638672795,9,0.3416332200469285,0.8428895519626801,0,1,42,1642,0.7083333333333334,1,True,1,2.0,1,0.0009076509741134,0.0009094163542613,0.0011611774098128,0.0005108534824103,0.0033343359827995,0.0225851088762283,0.0991240441799163,0.0508728921413421,0.1223194673657417,0.0090409517288208,0.0536119937896728,0.0181843750178813,0.1031225398182869,0.012962675653398,0.0077344453893601,0.0157249476760625,0.0105141354724764,0.1662250608205795,0.1011474505066871,0.1095310822129249,0.0470982640981674,0.0167335011065006,0.0266436319798231,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6799632906913757,15
