ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id,time_proportion,is_target_turn,is_target_game,is_target_win,roundscore_diff,continuous_score,ball_round1,ball_round2,ball_round3,ball_round4,ball_round5,ball_round6,ball_round7,ball_round8,ball_round9,ball_round10,ball_round11,ball_round12,ball_round13,ball_round14,ball_round15,ball_round16,ball_round17,ball_round18,ball_round19,ball_round20,ball_round21,ball_round22,ball_round23,ball_round24,ball_round25,ball_round26,ball_round27,ball_round28,ball_round29,ball_round30,ball_round31,ball_round32,ball_round33,ball_round34,ball_round35,ball_round36,ball_round37,ball_round38,ball_round39,win_prob
8,00:34:51,52296.0,6,4,Anders ANTONSEN,2,長球,1,0,1.0,10,501.0,642.0,,4,755.0,333.0,,,CHOU Tien Chen,,9,-0.514006460348489,1.3980610350222469,9,-0.3674283983371538,-0.8493574568358492,0,2,36,1118,0.5,1,True,0,-2.0,3,0.003380526090040803,0.011522386223077774,0.02661132626235485,0.056678351014852524,0.13469266891479492,0.18223276734352112,0.14745420217514038,0.4374277591705322,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14988772571086884
9,00:34:53,52327.0,6,4,CHOU Tien Chen,2,切球,1,0,1.0,5,755.0,333.0,,1,782.0,517.0,,,CHOU Tien Chen,,9,0.5945396959257999,-1.3582157489537183,9,0.1108649992202859,1.3389233094456146,0,2,36,1118,0.6666666666666666,0,True,0,-2.0,3,0.0016973692690953612,0.005785413086414337,0.013361603952944279,0.02845832146704197,0.06762946397066116,0.0914994552731514,0.07403707504272461,0.21041864156723022,0.5071126818656921,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3596894443035126
10,00:34:53,52347.0,6,4,Anders ANTONSEN,2,推撲球,0,0,2.0,2,782.0,517.0,,8,663.0,389.0,,,CHOU Tien Chen,,9,0.7783155159787272,0.934527555136043,9,0.4938249461616435,-1.3173670909663593,0,2,36,1118,0.6666666666666666,1,True,0,-2.0,3,0.0014825549442321062,0.005053229164332151,0.011670595966279507,0.02485671266913414,0.05907047539949417,0.07991953939199448,0.06466714292764664,0.18378864228725433,0.2855968177318573,0.28389430046081543,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.23817266523838043
11,00:34:54,52361.0,6,4,CHOU Tien Chen,2,接殺防守,0,1,2.0,9,663.0,389.0,,2,464.0,492.0,,,CHOU Tien Chen,,9,-0.0696231550349431,-0.8107673550459253,9,0.5552758662015882,0.9762070692306932,0,2,36,1118,0.75,0,True,0,-2.0,3,0.0009195907623507082,0.003134387079626322,0.00723896874114871,0.015417976304888725,0.03663989529013634,0.04957202449440956,0.04011135175824165,0.11399933695793152,0.17714832723140717,0.12108087539672852,0.4347372353076935,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.7607609033584595
12,00:34:55,52382.0,6,4,Anders ANTONSEN,2,網前球,0,1,2.0,3,464.0,492.0,,1,488.0,440.0,,,CHOU Tien Chen,,8,-0.8167552260401173,0.6090139693815525,9,-0.2261896625703946,-0.8362986211190012,0,2,36,1118,0.8333333333333334,1,True,0,-2.0,3,0.0012151998234912753,0.004141959827393293,0.00956598948687315,0.020374201238155365,0.04841805621981621,0.06550732254981995,0.05300545319914818,0.15064528584480286,0.23409397900104523,0.16000321507453918,0.17323912680149078,0.07979021221399307,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.353408545255661
13,00:34:56,52406.0,6,4,CHOU Tien Chen,2,挑球,0,0,2.0,2,488.0,440.0,,4,474.0,640.0,,,CHOU Tien Chen,,2,-0.8885590344051285,-0.3625789354092109,9,-0.562631687793892,0.7011059271115462,0,2,36,1118,0.9166666666666666,0,True,0,-2.0,3,0.0009547605295665562,0.003254261799156666,0.0075158243998885155,0.016007639467716217,0.03804118186235428,0.051467906683683395,0.04164541885256767,0.11835925281047821,0.1839233785867691,0.1257116198539734,0.1361108422279358,0.055793486535549164,0.22121436893939972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4373331665992737
14,00:34:57,52443.0,6,4,Anders ANTONSEN,3,殺球,1,0,1.0,5,474.0,640.0,2.0,10,849.0,372.0,出界,對手出界,CHOU Tien Chen,,9,-0.708422190589246,1.4125547684377484,9,-0.4037583300414196,-0.9890869729109356,0,2,36,1118,1.0,1,True,0,-2.0,3,0.0009917800780385733,0.0033804429695010185,0.007807241752743721,0.016628315672278404,0.03951618820428848,0.05346352234482765,0.04326017573475838,0.12294850498437881,0.1910548061132431,0.1305859386920929,0.14138837158679962,0.05795682221651077,0.05566876009106636,0.1353490650653839,,,,,,,,,,,,,,,,,,,,,,,,,,0.3112424612045288
1,00:36:04,54111.0,7,5,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,,7,672.0,409.0,,,Anders ANTONSEN,,9,-0.0241816072927743,0.748024488145773,9,0.6839770725359285,-0.9848037907682348,0,2,36,1120,0.0,1,True,1,-2.0,-1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6252350211143494
2,00:36:05,54128.0,7,5,CHOU Tien Chen,2,推撲球,0,0,2.0,8,672.0,409.0,,8,752.0,531.0,,,Anders ANTONSEN,,9,0.5295508868493367,-0.6373459423013053,9,0.1607968851870884,0.757648886581005,0,2,36,1120,1.0,0,True,1,-2.0,-1,0.43775689601898193,0.5622430443763733,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5271275639533997
3,00:36:05,54138.0,7,5,Anders ANTONSEN,2,平球,0,0,1.0,9,752.0,531.0,,8,650.0,373.0,,,Anders ANTONSEN,,9,0.6783122523533507,0.8127376219804839,9,0.4551478114829609,-0.6859266658758871,0,2,36,1120,1.0,1,True,1,-2.0,-1,0.27350977063179016,0.1742527335882187,0.5522375106811523,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22246938943862915
4,00:36:05,54147.0,7,5,CHOU Tien Chen,3,平球,0,1,1.0,9,650.0,373.0,,7,598.0,460.0,掛網,對手掛網,Anders ANTONSEN,,9,-0.0147830506427943,-0.936359969993625,9,0.7497335226596502,0.8217985697697406,0,2,36,1120,1.0,0,True,1,-2.0,-1,0.04123985022306442,0.026273854076862335,0.06861920654773712,0.8638670444488525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868651807308197
1,00:36:32,54801.0,7,6,Anders ANTONSEN,1,發短球,0,1,2.0,8,,,,7,585.0,425.0,,,CHOU Tien Chen,,9,0.1357518354983744,0.6857161331381351,9,-0.4107604490031983,-0.9634530668715812,0,2,36,1121,0.0,1,True,0,-1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5902727246284485
2,00:36:32,54819.0,7,6,CHOU Tien Chen,2,網前球,0,0,2.0,8,585.0,425.0,,7,658.0,485.0,,,CHOU Tien Chen,,8,-0.2122068400092119,-0.4981123187744162,8,0.0696638905956729,0.639954871388626,0,2,36,1121,0.0,0,True,0,-1.0,1,0.2391822338104248,0.7608177661895752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8502041697502136
3,00:36:33,54842.0,7,6,Anders ANTONSEN,2,挑球,0,0,2.0,8,658.0,485.0,,3,486.0,328.0,,,CHOU Tien Chen,,8,0.1396716403000094,0.4818809965541473,9,0.0535858014417272,-0.615238196111472,0,2,36,1121,0.0833333333333333,1,True,0,-1.0,1,0.1917131543159485,0.2340405285358429,0.5742462873458862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.29667600989341736
4,00:36:35,54875.0,7,6,CHOU Tien Chen,2,長球,0,0,1.0,4,486.0,328.0,,4,452.0,636.0,,,CHOU Tien Chen,,4,-1.1054136837425217,-1.590426287622838,9,-0.0373355404957846,0.8624522002131562,0,2,36,1121,0.25,0,True,0,-1.0,1,0.03276152163743973,0.039994772523641586,0.09371348470449448,0.8335303068161011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8600388169288635
5,00:36:36,54906.0,7,6,Anders ANTONSEN,2,殺球,1,0,1.0,5,452.0,636.0,,5,480.0,370.0,,,CHOU Tien Chen,,9,-0.7484242649606222,1.4426939986069531,9,-0.3437113854502187,-1.105916878212766,0,2,36,1121,0.3333333333333333,1,True,0,-1.0,1,0.03174733370542526,0.038756661117076874,0.09081242233514786,0.29633206129074097,0.5423515439033508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.47974783182144165
6,00:36:36,54919.0,7,6,CHOU Tien Chen,2,接殺防守,0,0,2.0,6,480.0,370.0,,6,452.0,582.0,,,CHOU Tien Chen,,9,-0.5191440064667686,-1.0803664686637369,9,-0.7666676390607431,1.4426247540570352,0,2,36,1121,0.3333333333333333,0,True,0,-1.0,1,0.010313927195966244,0.012591085396707058,0.02950271964073181,0.09627098590135574,0.15429870784282684,0.697022557258606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8122085332870483
7,00:36:37,54938.0,7,6,Anders ANTONSEN,2,殺球,1,0,1.0,7,452.0,582.0,,8,571.0,363.0,,,CHOU Tien Chen,,7,-0.9545196967603716,1.1768671897839862,6,-1.0169895633786683,-1.0954346602766172,0,2,36,1121,0.4166666666666667,1,True,0,-1.0,1,0.00953433383256197,0.011639371514320374,0.027272716164588928,0.08899421989917755,0.14263582229614258,0.38565289974212646,0.3342706859111786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6383653283119202
8,00:36:37,54947.0,7,6,CHOU Tien Chen,2,接殺防守,0,1,2.0,9,571.0,363.0,,7,540.0,507.0,,,CHOU Tien Chen,,9,-0.675347259708999,-1.1468363245548654,9,-0.4963555558986931,1.055988638865024,0,2,36,1121,0.4166666666666667,0,True,0,-1.0,1,0.0026922111865133047,0.00328661035746336,0.007700999267399311,0.025129307061433792,0.040276091545820236,0.10889685153961182,0.07038183510303497,0.7416361570358276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9271966814994812
9,00:36:38,54963.0,7,6,Anders ANTONSEN,2,推撲球,0,1,1.0,8,540.0,507.0,,8,585.0,366.0,,,CHOU Tien Chen,,8,-0.2873828415369939,0.5647727789942601,9,-0.2732585179091918,-1.1851594718100913,0,2,36,1121,0.5,1,True,0,-1.0,1,0.0024899544660001993,0.0030396997462958097,0.00712245237082243,0.023241432383656502,0.03725029528141022,0.10071583092212677,0.06509430706501007,0.37302517890930176,0.3880208730697632,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5378679037094116
10,00:36:39,54975.0,7,6,CHOU Tien Chen,2,接殺防守,0,0,2.0,9,585.0,366.0,,8,725.0,614.0,,,CHOU Tien Chen,,9,-0.2797853184805854,-1.118835079761712,8,-0.2726095609077272,0.6111058150642741,0,2,36,1121,0.5833333333333334,0,True,0,-1.0,1,0.0008372561424039304,0.001022109529003501,0.002394949086010456,0.007815014570951462,0.012525541707873344,0.03386605530977249,0.021888190880417824,0.12543103098869324,0.11782572418451309,0.6763941645622253,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.8531839847564697
11,00:36:40,55006.0,7,6,Anders ANTONSEN,2,長球,0,0,1.0,9,725.0,614.0,,9,702.0,332.0,,,CHOU Tien Chen,,9,0.2488210367733459,1.4464791428295622,9,0.0961413778429517,-0.9614577962738136,0,2,36,1121,0.6666666666666666,1,True,0,-1.0,1,0.0013328309869393706,0.0016271003987640142,0.0038125296123325825,0.012440749444067478,0.01993945986032486,0.053911495953798294,0.034843891859054565,0.19967412948608398,0.18756723403930664,0.2741270065307617,0.2107236087322235,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5215000510215759
12,00:36:41,55048.0,7,6,CHOU Tien Chen,2,殺球,1,0,1.0,10,702.0,332.0,,8,667.0,550.0,,,CHOU Tien Chen,,10,0.5255238463369533,-1.455978226317212,9,0.2257726681511676,1.0086679134204133,0,2,36,1121,0.75,0,True,0,-1.0,1,0.0011711575789377093,0.0014297319576144218,0.0033500671852380037,0.010931677184998989,0.017520789057016373,0.0473719947040081,0.030617304146289825,0.1754535287618637,0.16481518745422363,0.24087519943714142,0.17915989458560944,0.12730348110198975,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5483407974243164
13,00:36:42,55057.0,7,6,Anders ANTONSEN,2,接殺防守,0,1,2.0,9,667.0,550.0,,7,694.0,439.0,,,CHOU Tien Chen,,9,0.4223610596642308,1.0511918168613708,9,0.3622341406037678,-1.3042087214057816,0,2,36,1121,0.8333333333333334,1,True,0,-1.0,1,0.0011711627012118697,0.0014297382440418005,0.0033500816207379103,0.010931725613772869,0.01752086542546749,0.047372203320264816,0.03061743639409542,0.1754542887210846,0.16481591761112213,0.24087625741958618,0.1791606843471527,0.05583632364869118,0.07146324962377548,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4968276023864746
14,00:36:43,55085.0,7,6,CHOU Tien Chen,2,挑球,0,1,2.0,8,694.0,439.0,,4,485.0,635.0,,,CHOU Tien Chen,,8,0.3318967126009528,-0.2789869023073278,9,0.2755973522765851,0.8723311654246491,0,2,36,1121,0.9166666666666666,0,True,0,-1.0,1,0.0009870806243270636,0.0012050134828314185,0.0028235195204615593,0.009213488548994064,0.014766954816877842,0.03992629051208496,0.025805020704865456,0.14787657558918,0.13891032338142395,0.20301558077335358,0.15100039541721344,0.047060031443834305,0.04840289056301117,0.16900686919689178,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5890941619873047
15,00:36:44,55124.0,7,6,Anders ANTONSEN,3,殺球,1,0,1.0,5,485.0,635.0,2.0,2,484.0,464.0,掛網,對手掛網,CHOU Tien Chen,,9,-0.6536709647529322,1.4880617757657977,9,-0.3002044578748767,-0.975832688386204,0,2,36,1121,1.0,1,True,0,-1.0,1,0.001002150122076273,0.0012234101304784417,0.002866625552996993,0.00935414806008339,0.014992398209869862,0.040535833686590195,0.02619897946715355,0.1501341611146927,0.14103104174137115,0.2061149626970291,0.15330567955970764,0.04777848348021507,0.04914184287190437,0.040443774312734604,0.11587647348642349,,,,,,,,,,,,,,,,,,,,,,,,,0.4790951907634735
1,00:38:52,58316.0,9,6,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,527.0,500.0,,,CHOU Tien Chen,,9,0.1086837325073692,-0.7238084369018857,9,-0.6169411783489992,1.063816923871837,0,2,36,1123,0.0,0,True,0,-3.0,-1,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5116672515869141
2,00:38:53,58333.0,9,6,Anders ANTONSEN,2,網前球,0,1,2.0,8,527.0,500.0,,7,611.0,427.0,,,CHOU Tien Chen,,8,-0.2933101038648929,0.5925740141642185,9,-0.0461054820908463,-0.7366490303111469,0,2,36,1123,0.5,1,True,0,-3.0,-1,0.1847105771303177,0.8152894973754883,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11748255044221878
3,00:38:53,58349.0,9,6,CHOU Tien Chen,2,推撲球,0,0,1.0,8,611.0,427.0,,8,678.0,531.0,,,CHOU Tien Chen,,8,-0.0908830453717586,-0.4511485494703248,9,0.0871433400494763,0.8280289880631427,0,2,36,1123,0.5,0,True,0,-3.0,-1,0.048361845314502716,0.22562681138515472,0.726011335849762,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4346410036087036
4,00:38:54,58357.0,9,6,Anders ANTONSEN,2,接殺防守,0,0,2.0,9,678.0,531.0,,8,633.0,392.0,,,CHOU Tien Chen,,9,0.3790685322202723,0.8900355188335828,9,-0.1294482808758637,-0.5447191759576159,0,2,36,1123,1.0,1,True,0,-3.0,-1,0.030084887519478798,0.14035768806934357,0.18652977049350739,0.643027663230896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17879308760166168
5,00:38:54,58370.0,9,6,CHOU Tien Chen,3,推撲球,0,0,1.0,9,633.0,392.0,,8,531.0,576.0,對手落地致勝,落地致勝,CHOU Tien Chen,,9,-0.1931243533291251,-0.7249922276831601,9,0.2183566468673462,1.0420914304938964,0,2,36,1123,1.0,0,True,0,-3.0,-1,0.011499578133225441,0.05365000292658806,0.07129871845245361,0.2640300691127777,0.5995215773582458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24042214453220367
1,00:39:20,59023.0,10,6,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,1,802.0,501.0,,,CHOU Tien Chen,,9,-0.0538269915398553,-0.7244458575211917,9,0.50320761222519,1.0846204212385118,0,2,36,1124,0.0,0,True,0,-4.0,-2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5134617686271667
2,00:39:21,59042.0,10,6,Anders ANTONSEN,2,網前球,0,0,2.0,2,802.0,501.0,,1,516.0,429.0,,,CHOU Tien Chen,,8,0.7921628338185545,0.5782193661943538,9,-0.0383653019222338,-0.7488817105463671,0,2,36,1124,0.1428571428571428,1,True,0,-4.0,-2,0.23347897827625275,0.7665209770202637,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1413491815328598
3,00:39:22,59062.0,10,6,CHOU Tien Chen,2,網前球,0,0,2.0,2,516.0,429.0,,7,620.0,478.0,,,CHOU Tien Chen,,8,-0.5345601872341366,-0.4413271769370445,9,0.1020270459690393,0.712664901171129,0,2,36,1124,0.2857142857142857,0,True,0,-4.0,-2,0.02986910007894039,0.09559515863656998,0.8745357990264893,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8182546496391296
4,00:39:23,59086.0,10,6,Anders ANTONSEN,2,挑球,0,0,2.0,8,620.0,478.0,,3,495.0,329.0,,,CHOU Tien Chen,,8,-0.2427764451370351,0.451868424299521,9,-0.1904458618875104,-0.5567600244510252,0,2,36,1124,0.4285714285714285,1,True,0,-4.0,-2,0.028129886835813522,0.09002884477376938,0.28101804852485657,0.6008232235908508,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3240009844303131
5,00:39:24,59124.0,10,6,CHOU Tien Chen,2,切球,0,0,1.0,4,495.0,329.0,,2,455.0,500.0,,,CHOU Tien Chen,,4,-1.0266411861192848,-1.6479667583557311,9,-0.0113357964604713,0.9057794546368776,0,2,36,1124,0.5714285714285714,0,True,0,-4.0,-2,0.009940719231963158,0.031814973801374435,0.09930793195962906,0.2105652242898941,0.648371160030365,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5405702590942383
6,00:39:25,59147.0,10,6,Anders ANTONSEN,2,網前球,0,1,2.0,3,455.0,500.0,,1,469.0,447.0,,,CHOU Tien Chen,,3,-0.9463286212296677,0.6543117226688201,9,-0.4732908601734722,-1.132802086998973,0,2,36,1124,0.7142857142857143,1,True,0,-4.0,-2,0.009380798786878586,0.030022956430912018,0.09371432662010193,0.19870494306087494,0.24310460686683655,0.4250723719596863,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22203375399112701
7,00:39:26,59169.0,10,6,CHOU Tien Chen,2,網前球,0,0,2.0,2,469.0,447.0,,2,444.0,471.0,,,CHOU Tien Chen,,2,-1.004532275595351,-0.3290873452240426,9,-0.609169447669203,0.7009272708099056,0,2,36,1124,0.8571428571428571,0,True,0,-4.0,-2,0.002457106951624155,0.007863896898925304,0.024546535685658455,0.05204666405916214,0.06367624551057816,0.09867516905069351,0.7507343888282776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80553138256073
8,00:39:27,59191.0,10,6,Anders ANTONSEN,3,挑球,0,1,2.0,3,444.0,471.0,2.0,2,484.0,464.0,掛網,對手掛網,CHOU Tien Chen,,3,-1.0895556701525388,0.2833611580276234,8,-0.7854182092295511,-0.4770526410641071,0,2,36,1124,1.0,1,True,0,-4.0,-2,0.0028531327843666077,0.009131365455687046,0.028502847999334335,0.06043533980846405,0.07393932342529297,0.11457923799753189,0.2750953137874603,0.43546342849731445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21149705350399017
1,00:40:39,60999.0,11,6,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,574.0,495.0,,,Anders ANTONSEN,,9,0.1088535291464656,-0.7360411192774737,9,-0.6163606321358944,1.0720914011413245,0,2,36,1125,0.0,0,True,1,-5.0,-3,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5152559280395508
2,00:40:40,61014.0,11,6,Anders ANTONSEN,2,網前球,0,0,2.0,8,574.0,495.0,,7,597.0,446.0,,,Anders ANTONSEN,,8,-0.4093352710836972,0.554989788458629,9,-0.1005076090381652,-0.7614183312256468,0,2,36,1125,0.5,1,True,1,-5.0,-3,0.22163155674934387,0.7783684134483337,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12484491616487503
3,00:40:41,61033.0,11,6,CHOU Tien Chen,3,網前球,0,0,2.0,8,597.0,446.0,,7,758.0,458.0,掛網,對手掛網,Anders ANTONSEN,,8,-0.4371759515054063,-0.2708252550909072,8,-0.2749003010768162,0.5274475545713558,0,2,36,1125,1.0,0,True,1,-5.0,-3,0.02772432751953602,0.09349851310253143,0.8787771463394165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8345152735710144
1,00:42:06,63166.0,12,7,CHOU Tien Chen,1,發短球,0,1,2.0,8,,,,7,700.0,503.0,,,CHOU Tien Chen,,9,-0.0460711906377021,-0.7122114624139515,9,0.5344335875291496,1.0929785602078297,0,2,36,1127,0.0,0,True,0,-5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3782062232494354
2,00:42:07,63184.0,12,7,Anders ANTONSEN,2,網前球,0,1,2.0,8,700.0,503.0,,2,790.0,426.0,,,CHOU Tien Chen,,8,0.5456928221306566,0.6326257763519271,9,0.0004998517221076,-0.773344453466585,0,2,36,1127,0.0476190476190476,1,True,0,-5.0,1,0.17899490892887115,0.82100510597229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.08913131058216095
3,00:42:08,63203.0,12,7,CHOU Tien Chen,2,推撲球,0,1,2.0,3,790.0,426.0,,4,467.0,627.0,,,CHOU Tien Chen,,8,0.8534027501583495,-0.4822839614962045,9,0.4938272964178734,0.7141687980352364,0,2,36,1127,0.0952380952380952,0,True,0,-5.0,1,0.05398602411150932,0.22461064159870148,0.7214033603668213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.24746274948120117
4,00:42:09,63231.0,12,7,Anders ANTONSEN,2,殺球,1,0,1.0,5,467.0,627.0,,5,460.0,371.0,,,CHOU Tien Chen,,9,-0.159911309333923,1.3610713977399185,9,-0.1650616650197366,-0.9497028633027448,0,2,36,1127,0.1428571428571428,1,True,0,-5.0,1,0.031336892396211624,0.13037820160388947,0.20016440749168396,0.6381204724311829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.222677543759346
5,00:42:10,63251.0,12,7,CHOU Tien Chen,2,接殺防守,0,0,2.0,6,460.0,371.0,,6,469.0,617.0,,,CHOU Tien Chen,,6,-1.0612494717714716,-1.0563915102938883,9,-0.2884615877400959,1.1794055902135774,0,2,36,1127,0.1904761904761904,0,True,0,-5.0,1,0.008876870386302471,0.03693252056837082,0.05670102313160896,0.16378282010555267,0.7337068319320679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.6974488496780396
6,00:42:11,63279.0,12,7,Anders ANTONSEN,2,切球,1,0,1.0,7,469.0,617.0,,6,776.0,396.0,,,CHOU Tien Chen,,9,-0.7045357305823609,1.3125109978646214,9,-0.4350200403143158,-0.9763634513504744,0,2,36,1127,0.238095238095238,1,True,0,-5.0,1,0.008888807147741318,0.036982182413339615,0.056777264922857285,0.16400305926799774,0.32466834783554077,0.408680260181427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3641444742679596
7,00:42:11,63297.0,12,7,CHOU Tien Chen,2,網前球,0,1,2.0,7,776.0,396.0,,1,801.0,494.0,,,CHOU Tien Chen,,9,0.7683646818875155,-0.7457162954321177,9,-0.6485537811229949,1.3975499894880332,0,2,36,1127,0.238095238095238,0,True,0,-5.0,1,0.0029079276137053967,0.012098531238734722,0.018574386835098267,0.053652744740247726,0.10621355473995209,0.10933444648981094,0.6972184181213379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.7790089249610901
8,00:42:12,63321.0,12,7,Anders ANTONSEN,2,挑球,0,0,2.0,2,801.0,494.0,,9,542.0,331.0,,,CHOU Tien Chen,,8,0.9395311728914878,0.5880601997081681,9,0.580369846356291,-0.8456330331316287,0,2,36,1127,0.2857142857142857,1,True,0,-5.0,1,0.0026917143259197474,0.01119896862655878,0.017193328589200974,0.04966351017355919,0.09831628203392029,0.10120512545108795,0.2653985619544983,0.45433253049850464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.3151116371154785
9,00:42:14,63359.0,12,7,CHOU Tien Chen,2,切球,0,0,1.0,10,542.0,331.0,,2,463.0,509.0,,,CHOU Tien Chen,,10,-0.5407496568653938,-1.5451903244630298,9,0.1710832108768956,0.8805939326739836,0,2,36,1127,0.3809523809523809,0,True,0,-5.0,1,0.0011142244329676032,0.004635768476873636,0.007117107976227999,0.020558012649416924,0.04069763422012329,0.04189346358180046,0.10986067354679108,0.1602950394153595,0.6138280630111694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.5907254815101624
