,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
1192,23,7,Kento MOMOTA,Drop,11,18,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1193,23,8,CHOU Tien Chen,Net Shot,10,20,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1194,23,9,Kento MOMOTA,Push Shot,7,4,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1195,23,10,CHOU Tien Chen,Clear,14,1,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1196,23,11,Kento MOMOTA,Smash,14,11,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1197,23,12,CHOU Tien Chen,Smash Defence,11,5,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1198,23,13,Kento MOMOTA,Drop,6,17,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1199,23,14,CHOU Tien Chen,Net Shot,11,24,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1200,23,15,Kento MOMOTA,Lob,7,1,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1201,23,16,CHOU Tien Chen,Clear,14,5,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1202,23,17,Kento MOMOTA,Drop,11,18,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1203,23,18,CHOU Tien Chen,Lob,6,8,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1204,23,19,Kento MOMOTA,Clear,6,1,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1205,23,20,CHOU Tien Chen,Smash,10,8,"[13.0, 9.0]",CHOU Tien Chen,FC/BhL/BcL/FCCD
1206,25,1,CHOU Tien Chen,Serve short,11,11,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1207,25,2,Kento MOMOTA,Net Shot,11,18,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1208,25,3,CHOU Tien Chen,Net Shot,11,20,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1209,25,4,Kento MOMOTA,Lob,11,2,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1210,25,5,CHOU Tien Chen,Smash,14,11,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1211,25,6,Kento MOMOTA,Net Shot,7,19,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1212,25,7,CHOU Tien Chen,Net Shot,2,19,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1213,25,8,Kento MOMOTA,Smash Defence,6,18,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1214,25,9,CHOU Tien Chen,Push Shot,10,4,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1215,25,10,Kento MOMOTA,Clear,15,1,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1216,25,11,CHOU Tien Chen,Drop,10,20,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1217,25,12,Kento MOMOTA,Net Shot,7,21,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1218,25,13,CHOU Tien Chen,Net Shot,10,17,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1219,25,14,Kento MOMOTA,Lob,15,4,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1220,25,15,CHOU Tien Chen,Drive,14,14,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1221,25,16,Kento MOMOTA,Smash Defence,10,24,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1222,25,17,CHOU Tien Chen,Lob,7,4,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1223,25,18,Kento MOMOTA,Drop,10,21,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1224,25,19,CHOU Tien Chen,Push Shot,10,7,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1225,25,20,Kento MOMOTA,Drop,3,15,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1226,25,21,CHOU Tien Chen,Smash Defence,10,18,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1227,25,22,Kento MOMOTA,Lob,7,1,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1228,25,23,CHOU Tien Chen,Clear,15,8,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1229,25,24,Kento MOMOTA,Smash,11,11,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1230,25,25,CHOU Tien Chen,Smash Defence,6,24,"[13.0, 11.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1231,26,1,Kento MOMOTA,Serve short,14,18,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1232,26,2,CHOU Tien Chen,Smash Defence,10,20,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1233,26,3,Kento MOMOTA,Lob,11,5,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1234,26,4,CHOU Tien Chen,Smash,14,10,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1235,26,5,Kento MOMOTA,Smash Defence,11,15,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1236,26,6,CHOU Tien Chen,Smash Defence,1,18,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1237,26,7,Kento MOMOTA,Net Shot,10,24,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1238,26,8,CHOU Tien Chen,Lob,15,7,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1239,26,9,Kento MOMOTA,Smash,14,11,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1240,26,10,CHOU Tien Chen,Smash Defence,11,17,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1241,26,11,Kento MOMOTA,Push Shot,3,4,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1242,26,12,CHOU Tien Chen,Drop,11,18,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1243,26,13,Kento MOMOTA,Smash Defence,10,24,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1244,26,14,CHOU Tien Chen,Lob,7,7,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1245,26,15,Kento MOMOTA,Smash,14,11,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1246,26,16,CHOU Tien Chen,Smash Defence,11,14,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1247,26,17,Kento MOMOTA,Smash Defence,3,19,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1248,26,18,CHOU Tien Chen,Smash Defence,15,19,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1249,26,19,Kento MOMOTA,Lob,10,2,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1250,26,20,CHOU Tien Chen,Clear,15,6,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1251,26,21,Kento MOMOTA,Smash,15,15,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1252,26,22,CHOU Tien Chen,Net Shot,7,20,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1253,26,23,Kento MOMOTA,Lob,6,1,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1254,26,24,CHOU Tien Chen,Clear,15,8,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1255,26,25,Kento MOMOTA,Clear,11,1,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1256,26,26,CHOU Tien Chen,Smash,10,10,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1257,26,27,Kento MOMOTA,Smash Defence,11,20,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1258,26,28,CHOU Tien Chen,Net Shot,6,24,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1259,26,29,Kento MOMOTA,Lob,10,2,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1260,26,30,CHOU Tien Chen,Clear,15,6,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1261,26,31,Kento MOMOTA,Smash,11,12,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1262,26,32,CHOU Tien Chen,Smash Defence,6,7,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1263,26,33,Kento MOMOTA,Smash,6,6,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1264,26,34,CHOU Tien Chen,Smash Defence,11,18,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1265,26,35,Kento MOMOTA,Lob,11,1,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1266,26,36,CHOU Tien Chen,Drop,11,20,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1267,26,37,Kento MOMOTA,Net Shot,11,17,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1268,26,38,CHOU Tien Chen,Net Shot,10,17,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1269,26,39,Kento MOMOTA,Lob,15,4,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1270,26,40,CHOU Tien Chen,Clear,18,7,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1271,26,41,Kento MOMOTA,Clear,10,1,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1272,26,42,CHOU Tien Chen,Drop,10,20,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1273,26,43,Kento MOMOTA,Push Shot,11,8,"[14.0, 11.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1274,27,1,Kento MOMOTA,Serve short,15,15,"[15.0, 11.0]",CHOU Tien Chen,FCP
1275,27,2,CHOU Tien Chen,Net Shot,11,19,"[15.0, 11.0]",CHOU Tien Chen,FCP
1276,27,3,Kento MOMOTA,Lob,10,2,"[15.0, 11.0]",CHOU Tien Chen,FCP
1277,27,4,CHOU Tien Chen,Smash,14,15,"[15.0, 11.0]",CHOU Tien Chen,FCP
1278,27,5,Kento MOMOTA,Smash Defence,11,14,"[15.0, 11.0]",CHOU Tien Chen,FCP
1279,27,6,CHOU Tien Chen,Push Shot,6,10,"[15.0, 11.0]",CHOU Tien Chen,FCP
1280,27,7,Kento MOMOTA,Smash Defence,11,19,"[15.0, 11.0]",CHOU Tien Chen,FCP
1281,27,8,CHOU Tien Chen,Net Shot,11,17,"[15.0, 11.0]",CHOU Tien Chen,FCP
1282,27,9,Kento MOMOTA,Push Shot,10,32,"[15.0, 11.0]",CHOU Tien Chen,FCP
1283,28,1,CHOU Tien Chen,Serve long,14,6,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1284,28,2,Kento MOMOTA,Smash,10,11,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1285,28,3,CHOU Tien Chen,Smash Defence,11,18,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1286,28,4,Kento MOMOTA,Drive,2,10,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1287,28,5,CHOU Tien Chen,Drive,11,11,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1288,28,6,Kento MOMOTA,Smash Defence,10,18,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1289,28,7,CHOU Tien Chen,Drive,10,10,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1290,28,8,Kento MOMOTA,Drive,11,14,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1291,28,9,CHOU Tien Chen,Drive,10,11,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1292,28,10,Kento MOMOTA,Smash Defence,10,8,"[15.0, 12.0]",CHOU Tien Chen,FC/FhL/No/No
1293,29,1,CHOU Tien Chen,Serve long,15,7,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1294,29,2,Kento MOMOTA,Clear,11,4,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1295,29,3,CHOU Tien Chen,Clear,11,7,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1296,29,4,Kento MOMOTA,Clear,6,2,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1297,29,5,CHOU Tien Chen,Drop,10,19,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1298,29,6,Kento MOMOTA,Net Shot,11,24,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1299,29,7,CHOU Tien Chen,Lob,6,7,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1300,29,8,Kento MOMOTA,Clear,10,1,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1301,29,9,CHOU Tien Chen,Smash,11,9,"[15.0, 13.0]",CHOU Tien Chen,FC/FhL/BcL/No
1302,30,1,CHOU Tien Chen,Serve long,14,5,"[15.0, 14.0]",CHOU Tien Chen,FCP
1303,30,2,Kento MOMOTA,Smash,10,11,"[15.0, 14.0]",CHOU Tien Chen,FCP
1304,30,3,CHOU Tien Chen,Net Shot,11,20,"[15.0, 14.0]",CHOU Tien Chen,FCP
1305,30,4,Kento MOMOTA,Push Shot,6,5,"[15.0, 14.0]",CHOU Tien Chen,FCP
1306,30,5,CHOU Tien Chen,Smash Defence,11,20,"[15.0, 14.0]",CHOU Tien Chen,FCP
1307,30,6,Kento MOMOTA,Push Shot,11,2,"[15.0, 14.0]",CHOU Tien Chen,FCP
1308,30,7,CHOU Tien Chen,Drop,10,18,"[15.0, 14.0]",CHOU Tien Chen,FCP
1309,30,8,Kento MOMOTA,Push Shot,11,2,"[15.0, 14.0]",CHOU Tien Chen,FCP
1310,30,9,CHOU Tien Chen,Clear,10,4,"[15.0, 14.0]",CHOU Tien Chen,FCP
1311,30,10,Kento MOMOTA,Drop,11,17,"[15.0, 14.0]",CHOU Tien Chen,FCP
1312,30,11,CHOU Tien Chen,Smash Defence,10,20,"[15.0, 14.0]",CHOU Tien Chen,FCP
1313,30,12,Kento MOMOTA,Smash Defence,7,18,"[15.0, 14.0]",CHOU Tien Chen,FCP
1314,30,13,CHOU Tien Chen,Net Shot,10,24,"[15.0, 14.0]",CHOU Tien Chen,FCP
1315,30,14,Kento MOMOTA,Lob,15,2,"[15.0, 14.0]",CHOU Tien Chen,FCP
1316,30,15,CHOU Tien Chen,Smash,14,11,"[15.0, 14.0]",CHOU Tien Chen,FCP
1317,30,16,Kento MOMOTA,Smash Defence,11,22,"[15.0, 14.0]",CHOU Tien Chen,FCP
1318,30,17,CHOU Tien Chen,Lob,6,8,"[15.0, 14.0]",CHOU Tien Chen,FCP
1319,30,18,Kento MOMOTA,Clear,11,1,"[15.0, 14.0]",CHOU Tien Chen,FCP
1320,30,19,CHOU Tien Chen,Smash,10,12,"[15.0, 14.0]",CHOU Tien Chen,FCP
1321,31,1,CHOU Tien Chen,Serve long,11,8,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1322,31,2,Kento MOMOTA,Smash,11,10,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1323,31,3,CHOU Tien Chen,Smash Defence,10,20,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1324,31,4,Kento MOMOTA,Push Shot,7,4,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1325,31,5,CHOU Tien Chen,Clear,10,5,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1326,31,6,Kento MOMOTA,Smash,10,16,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1327,31,7,CHOU Tien Chen,Net Shot,7,16,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1328,31,8,Kento MOMOTA,Net Shot,6,21,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1329,31,9,CHOU Tien Chen,Push Shot,10,10,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1330,31,10,Kento MOMOTA,Clear,11,2,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1331,31,11,CHOU Tien Chen,Drop,14,19,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1332,31,12,Kento MOMOTA,Lob,11,1,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1333,31,13,CHOU Tien Chen,Drop,10,12,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1334,31,14,Kento MOMOTA,Push Shot,11,1,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1335,31,15,CHOU Tien Chen,Clear,10,7,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1336,31,16,Kento MOMOTA,Smash,11,11,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1337,31,17,CHOU Tien Chen,Smash Defence,10,10,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1338,31,18,Kento MOMOTA,Smash Defence,7,23,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1339,31,19,CHOU Tien Chen,Push Shot,11,7,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1340,31,20,Kento MOMOTA,Clear,10,8,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1341,31,21,CHOU Tien Chen,Smash,11,11,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1342,31,22,Kento MOMOTA,Smash Defence,6,17,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1343,31,23,CHOU Tien Chen,Push Shot,8,4,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1344,31,24,Kento MOMOTA,Drop,11,13,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1345,31,25,CHOU Tien Chen,Net Shot,10,20,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1346,31,26,Kento MOMOTA,Lob,7,1,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1347,31,27,CHOU Tien Chen,Clear,10,8,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1348,31,28,Kento MOMOTA,Drop,15,14,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1349,31,29,CHOU Tien Chen,Net Shot,10,24,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1350,31,30,Kento MOMOTA,Lob,11,9,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1351,31,31,CHOU Tien Chen,Smash,14,15,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1352,31,32,Kento MOMOTA,Smash Defence,11,19,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1353,31,33,CHOU Tien Chen,Push Shot,6,4,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1354,31,34,Kento MOMOTA,Drop,10,17,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1355,31,35,CHOU Tien Chen,Smash Defence,10,19,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1356,31,36,Kento MOMOTA,Net Shot,7,22,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1357,31,37,CHOU Tien Chen,Net Shot,14,23,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1358,31,38,Kento MOMOTA,Push Shot,15,14,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1359,31,39,CHOU Tien Chen,Smash Defence,18,33,"[15.0, 15.0]",Kento MOMOTA,FC/FhL/BcL/No
1360,32,1,Kento MOMOTA,Serve short,14,14,"[16.0, 15.0]",CHOU Tien Chen,DC
1361,32,2,CHOU Tien Chen,Smash Defence,10,19,"[16.0, 15.0]",CHOU Tien Chen,DC
1362,32,3,Kento MOMOTA,Net Shot,11,21,"[16.0, 15.0]",CHOU Tien Chen,DC
1363,32,4,CHOU Tien Chen,Lob,14,5,"[16.0, 15.0]",CHOU Tien Chen,DC
1364,32,5,Kento MOMOTA,Smash,15,12,"[16.0, 15.0]",CHOU Tien Chen,DC
1365,32,6,CHOU Tien Chen,Smash Defence,11,13,"[16.0, 15.0]",CHOU Tien Chen,DC
1366,32,7,Kento MOMOTA,Smash Defence,1,24,"[16.0, 15.0]",CHOU Tien Chen,DC
1367,32,8,CHOU Tien Chen,Net Shot,11,21,"[16.0, 15.0]",CHOU Tien Chen,DC
1368,32,9,Kento MOMOTA,Lob,14,2,"[16.0, 15.0]",CHOU Tien Chen,DC
1369,32,10,CHOU Tien Chen,Smash,15,15,"[16.0, 15.0]",CHOU Tien Chen,DC
1370,32,11,Kento MOMOTA,Smash Defence,7,32,"[16.0, 15.0]",CHOU Tien Chen,DC
1371,33,1,CHOU Tien Chen,Serve long,14,6,"[16.0, 16.0]",Kento MOMOTA,DC
1372,33,2,Kento MOMOTA,Smash,10,16,"[16.0, 16.0]",Kento MOMOTA,DC
1373,33,3,CHOU Tien Chen,Smash Defence,11,13,"[16.0, 16.0]",Kento MOMOTA,DC
1374,33,4,Kento MOMOTA,Smash Defence,6,19,"[16.0, 16.0]",Kento MOMOTA,DC
1375,33,5,CHOU Tien Chen,Net Shot,11,17,"[16.0, 16.0]",Kento MOMOTA,DC
1376,33,6,Kento MOMOTA,Net Shot,10,20,"[16.0, 16.0]",Kento MOMOTA,DC
1377,33,7,CHOU Tien Chen,Net Shot,15,24,"[16.0, 16.0]",Kento MOMOTA,DC
1378,35,1,CHOU Tien Chen,Serve long,15,7,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1379,35,2,Kento MOMOTA,Smash,11,10,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1380,35,3,CHOU Tien Chen,Smash Defence,11,11,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1381,35,4,Kento MOMOTA,Push Shot,7,7,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1382,35,5,CHOU Tien Chen,Smash,10,10,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1383,35,6,Kento MOMOTA,Net Shot,10,18,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1384,35,7,CHOU Tien Chen,Smash Defence,7,15,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1385,35,8,Kento MOMOTA,Push Shot,11,2,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1386,35,9,CHOU Tien Chen,Drive,10,11,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1387,35,10,Kento MOMOTA,Net Shot,11,20,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1388,35,11,CHOU Tien Chen,Net Shot,6,18,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1389,35,12,Kento MOMOTA,Net Shot,10,24,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1390,35,13,CHOU Tien Chen,Lob,15,7,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1391,35,14,Kento MOMOTA,Drop,14,20,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1392,35,15,CHOU Tien Chen,Net Shot,10,20,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1393,35,16,Kento MOMOTA,Push Shot,6,1,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1394,35,17,CHOU Tien Chen,Clear,14,4,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1395,35,18,Kento MOMOTA,Smash,11,10,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1396,35,19,CHOU Tien Chen,Smash Defence,10,19,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1397,35,20,Kento MOMOTA,Lob,3,1,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1398,35,21,CHOU Tien Chen,Drop,10,19,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1399,35,22,Kento MOMOTA,Drive,15,6,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1400,35,23,CHOU Tien Chen,Smash Defence,6,19,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1401,35,24,Kento MOMOTA,Push Shot,15,2,"[17.0, 17.0]",Kento MOMOTA,FC/FhL/FcL/FCCD
1402,38,1,Kento MOMOTA,Serve short,14,14,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1403,38,2,CHOU Tien Chen,Smash Defence,10,20,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1404,38,3,Kento MOMOTA,Push Shot,15,1,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1405,38,4,CHOU Tien Chen,Drive,14,12,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1406,38,5,Kento MOMOTA,Smash Defence,11,18,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1407,38,6,CHOU Tien Chen,Net Shot,10,19,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1408,38,7,Kento MOMOTA,Push Shot,11,3,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1409,38,8,CHOU Tien Chen,Smash,10,10,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1410,38,9,Kento MOMOTA,Smash Defence,10,19,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1411,38,10,CHOU Tien Chen,Net Shot,3,18,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1412,38,11,Kento MOMOTA,Lob,10,2,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1413,38,12,CHOU Tien Chen,Drop,14,15,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1414,38,13,Kento MOMOTA,Smash Defence,11,18,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1415,38,14,CHOU Tien Chen,Push Shot,6,10,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1416,38,15,Kento MOMOTA,Drive,11,14,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1417,38,16,CHOU Tien Chen,Drive,14,11,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
1418,38,17,Kento MOMOTA,Smash Defence,10,28,"[20.0, 17.0]",CHOU Tien Chen,FC/FhL/FcL/No
