,rally,ball_round,player,type,player_location,ball_location,scores,getpoint_player,tactic
932,6,19,Kento MOMOTA,Smash Defence,7,15,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
933,6,20,CHOU Tien Chen,Net Shot,11,22,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
934,6,21,Kento MOMOTA,Lob,10,6,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
935,6,22,CHOU Tien Chen,Smash,15,11,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
936,6,23,Kento MOMOTA,Net Shot,7,19,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
937,6,24,CHOU Tien Chen,Lob,2,4,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
938,6,25,Kento MOMOTA,Clear,10,1,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
939,6,26,CHOU Tien Chen,Clear,10,4,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
940,6,27,Kento MOMOTA,Clear,11,4,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
941,6,28,CHOU Tien Chen,Clear,10,2,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
942,6,29,Kento MOMOTA,Clear,6,1,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
943,6,30,CHOU Tien Chen,Drop,11,15,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
944,6,31,Kento MOMOTA,Net Shot,11,17,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
945,6,32,CHOU Tien Chen,Net Shot,6,24,"[5.0, 0.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
946,7,1,CHOU Tien Chen,Serve long,11,4,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
947,7,2,Kento MOMOTA,Clear,11,1,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
948,7,3,CHOU Tien Chen,Clear,10,4,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
949,7,4,Kento MOMOTA,Smash,11,9,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
950,7,5,CHOU Tien Chen,Smash Defence,10,19,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
951,7,6,Kento MOMOTA,Lob,3,3,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
952,7,7,CHOU Tien Chen,Clear,10,1,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
953,7,8,Kento MOMOTA,Drop,10,20,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
954,7,9,CHOU Tien Chen,Smash Defence,11,18,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
955,7,10,Kento MOMOTA,Net Shot,6,19,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
956,7,11,CHOU Tien Chen,Lob,15,4,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
957,7,12,Kento MOMOTA,Clear,18,1,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
958,7,13,CHOU Tien Chen,Smash,10,9,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
959,7,14,Kento MOMOTA,Smash Defence,7,26,"[5.0, 1.0]",CHOU Tien Chen,FC/No/BcL/FCCD
960,8,1,CHOU Tien Chen,Serve long,14,5,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
961,8,2,Kento MOMOTA,Smash,10,11,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
962,8,3,CHOU Tien Chen,Smash Defence,11,18,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
963,8,4,Kento MOMOTA,Lob,1,1,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
964,8,5,CHOU Tien Chen,Drop,11,23,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
965,8,6,Kento MOMOTA,Lob,11,8,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
966,8,7,CHOU Tien Chen,Clear,10,1,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
967,8,8,Kento MOMOTA,Clear,10,1,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
968,8,9,CHOU Tien Chen,Clear,11,1,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
969,8,10,Kento MOMOTA,Drop,11,20,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
970,8,11,CHOU Tien Chen,Push Shot,11,3,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
971,8,12,Kento MOMOTA,Clear,6,4,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
972,8,13,CHOU Tien Chen,Clear,11,1,"[5.0, 2.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
973,9,1,CHOU Tien Chen,Serve short,11,15,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
974,9,2,Kento MOMOTA,Smash Defence,11,13,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
975,9,3,CHOU Tien Chen,Net Shot,10,23,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
976,9,4,Kento MOMOTA,Lob,11,5,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
977,9,5,CHOU Tien Chen,Smash,14,19,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
978,9,6,Kento MOMOTA,Smash Defence,11,14,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
979,9,7,CHOU Tien Chen,Lob,6,3,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
980,9,8,Kento MOMOTA,Smash,11,10,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
981,9,9,CHOU Tien Chen,Smash Defence,10,20,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
982,9,10,Kento MOMOTA,Smash Defence,3,17,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
983,9,11,CHOU Tien Chen,Net Shot,10,24,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
984,9,12,Kento MOMOTA,Lob,15,5,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
985,9,13,CHOU Tien Chen,Smash,14,11,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
986,9,14,Kento MOMOTA,Net Shot,11,16,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
987,9,15,CHOU Tien Chen,Drive,5,9,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
988,9,16,Kento MOMOTA,Drive,6,11,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
989,9,17,CHOU Tien Chen,Smash Defence,15,14,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
990,9,18,Kento MOMOTA,Smash Defence,10,20,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
991,9,19,CHOU Tien Chen,Net Shot,11,21,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
992,9,20,Kento MOMOTA,Push Shot,14,3,"[5.0, 3.0]",Kento MOMOTA,FC/FhL/No/FCCD
993,10,1,Kento MOMOTA,Serve short,14,18,"[6.0, 3.0]",Kento MOMOTA,FCP
994,10,2,CHOU Tien Chen,Push Shot,10,1,"[6.0, 3.0]",Kento MOMOTA,FCP
995,10,3,Kento MOMOTA,Drop,11,14,"[6.0, 3.0]",Kento MOMOTA,FCP
996,10,4,CHOU Tien Chen,Smash Defence,11,19,"[6.0, 3.0]",Kento MOMOTA,FCP
997,10,5,Kento MOMOTA,Lob,6,7,"[6.0, 3.0]",Kento MOMOTA,FCP
998,10,6,CHOU Tien Chen,Smash,10,12,"[6.0, 3.0]",Kento MOMOTA,FCP
999,10,7,Kento MOMOTA,Smash Defence,11,17,"[6.0, 3.0]",Kento MOMOTA,FCP
1000,10,8,CHOU Tien Chen,Smash Defence,3,20,"[6.0, 3.0]",Kento MOMOTA,FCP
1001,10,9,Kento MOMOTA,Lob,11,5,"[6.0, 3.0]",Kento MOMOTA,FCP
1002,10,10,CHOU Tien Chen,Drop,14,18,"[6.0, 3.0]",Kento MOMOTA,FCP
1003,10,11,Kento MOMOTA,Net Shot,11,20,"[6.0, 3.0]",Kento MOMOTA,FCP
1004,10,12,CHOU Tien Chen,Lob,6,5,"[6.0, 3.0]",Kento MOMOTA,FCP
1005,10,13,Kento MOMOTA,Smash,14,12,"[6.0, 3.0]",Kento MOMOTA,FCP
1006,10,14,CHOU Tien Chen,Smash Defence,11,1,"[6.0, 3.0]",Kento MOMOTA,FCP
1007,10,15,Kento MOMOTA,Clear,5,5,"[6.0, 3.0]",Kento MOMOTA,FCP
1008,10,16,CHOU Tien Chen,Drop,11,18,"[6.0, 3.0]",Kento MOMOTA,FCP
1009,10,17,Kento MOMOTA,Smash Defence,7,6,"[6.0, 3.0]",Kento MOMOTA,FCP
1010,10,18,CHOU Tien Chen,Clear,2,3,"[6.0, 3.0]",Kento MOMOTA,FCP
1011,10,19,Kento MOMOTA,Smash,10,12,"[6.0, 3.0]",Kento MOMOTA,FCP
1012,10,20,CHOU Tien Chen,Smash Defence,6,17,"[6.0, 3.0]",Kento MOMOTA,FCP
1013,10,21,Kento MOMOTA,Net Shot,3,23,"[6.0, 3.0]",Kento MOMOTA,FCP
1014,10,22,CHOU Tien Chen,Push Shot,11,23,"[6.0, 3.0]",Kento MOMOTA,FCP
1015,11,1,Kento MOMOTA,Serve short,15,15,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1016,11,2,CHOU Tien Chen,Push Shot,11,4,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1017,11,3,Kento MOMOTA,Drop,11,15,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1018,11,4,CHOU Tien Chen,Smash Defence,10,18,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1019,11,5,Kento MOMOTA,Lob,6,6,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1020,11,6,CHOU Tien Chen,Clear,11,3,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1021,11,7,Kento MOMOTA,Smash,11,11,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1022,11,8,CHOU Tien Chen,Smash Defence,6,18,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1023,11,9,Kento MOMOTA,Lob,3,6,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1024,11,10,CHOU Tien Chen,Clear,11,3,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1025,11,11,Kento MOMOTA,Drop,11,18,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1026,11,12,CHOU Tien Chen,Net Shot,10,19,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1027,11,13,Kento MOMOTA,Lob,7,6,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1028,11,14,CHOU Tien Chen,Drop,14,16,"[7.0, 3.0]",CHOU Tien Chen,FC/FhL/No/No
1029,14,1,Kento MOMOTA,Serve short,14,14,"[8.0, 5.0]",Kento MOMOTA,FCP
1030,14,2,CHOU Tien Chen,Push Shot,10,8,"[8.0, 5.0]",Kento MOMOTA,FCP
1031,14,3,Kento MOMOTA,Smash,11,14,"[8.0, 5.0]",Kento MOMOTA,FCP
1032,14,4,CHOU Tien Chen,Smash Defence,10,15,"[8.0, 5.0]",Kento MOMOTA,FCP
1033,14,5,Kento MOMOTA,Smash Defence,3,13,"[8.0, 5.0]",Kento MOMOTA,FCP
1034,14,6,CHOU Tien Chen,Net Shot,10,19,"[8.0, 5.0]",Kento MOMOTA,FCP
1035,14,7,Kento MOMOTA,Net Shot,15,17,"[8.0, 5.0]",Kento MOMOTA,FCP
1036,14,8,CHOU Tien Chen,Lob,14,6,"[8.0, 5.0]",Kento MOMOTA,FCP
1037,14,9,Kento MOMOTA,Smash,19,11,"[8.0, 5.0]",Kento MOMOTA,FCP
1038,14,10,CHOU Tien Chen,Smash Defence,11,11,"[8.0, 5.0]",Kento MOMOTA,FCP
1039,14,11,Kento MOMOTA,Smash Defence,6,14,"[8.0, 5.0]",Kento MOMOTA,FCP
1040,14,12,CHOU Tien Chen,Push Shot,10,7,"[8.0, 5.0]",Kento MOMOTA,FCP
1041,14,13,Kento MOMOTA,Smash,11,14,"[8.0, 5.0]",Kento MOMOTA,FCP
1042,14,14,CHOU Tien Chen,Smash Defence,10,25,"[8.0, 5.0]",Kento MOMOTA,FCP
1043,16,1,CHOU Tien Chen,Serve long,14,1,"[9.0, 6.0]",CHOU Tien Chen,FCP
1044,16,2,Kento MOMOTA,Smash,10,11,"[9.0, 6.0]",CHOU Tien Chen,FCP
1045,16,3,CHOU Tien Chen,Smash Defence,11,17,"[9.0, 6.0]",CHOU Tien Chen,FCP
1046,16,4,Kento MOMOTA,Net Shot,6,17,"[9.0, 6.0]",CHOU Tien Chen,FCP
1047,16,5,CHOU Tien Chen,Net Shot,11,17,"[9.0, 6.0]",CHOU Tien Chen,FCP
1048,16,6,Kento MOMOTA,Net Shot,11,17,"[9.0, 6.0]",CHOU Tien Chen,FCP
1049,16,7,CHOU Tien Chen,Lob,14,4,"[9.0, 6.0]",CHOU Tien Chen,FCP
1050,16,8,Kento MOMOTA,Smash,15,10,"[9.0, 6.0]",CHOU Tien Chen,FCP
1051,16,9,CHOU Tien Chen,Smash Defence,10,19,"[9.0, 6.0]",CHOU Tien Chen,FCP
1052,16,10,Kento MOMOTA,Smash Defence,3,13,"[9.0, 6.0]",CHOU Tien Chen,FCP
1053,16,11,CHOU Tien Chen,Net Shot,10,24,"[9.0, 6.0]",CHOU Tien Chen,FCP
1054,16,12,Kento MOMOTA,Lob,11,31,"[9.0, 6.0]",CHOU Tien Chen,FCP
1055,17,1,CHOU Tien Chen,Serve long,15,3,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1056,17,2,Kento MOMOTA,Smash,11,10,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1057,17,3,CHOU Tien Chen,Smash Defence,10,19,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1058,17,4,Kento MOMOTA,Drive,3,11,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1059,17,5,CHOU Tien Chen,Drive,10,15,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1060,17,6,Kento MOMOTA,Drive,10,10,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1061,17,7,CHOU Tien Chen,Smash Defence,10,15,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1062,17,8,Kento MOMOTA,Net Shot,11,17,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1063,17,9,CHOU Tien Chen,Lob,10,4,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1064,17,10,Kento MOMOTA,Clear,15,5,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1065,17,11,CHOU Tien Chen,Drop,10,16,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1066,17,12,Kento MOMOTA,Smash Defence,7,17,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1067,17,13,CHOU Tien Chen,Net Shot,2,20,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1068,17,14,Kento MOMOTA,Lob,11,32,"[9.0, 7.0]",CHOU Tien Chen,FC/No/FcL/FCCD
1069,19,1,Kento MOMOTA,Serve short,14,10,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1070,19,2,CHOU Tien Chen,Net Shot,10,19,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1071,19,3,Kento MOMOTA,Net Shot,11,18,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1072,19,4,CHOU Tien Chen,Lob,10,2,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1073,19,5,Kento MOMOTA,Smash,15,11,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1074,19,6,CHOU Tien Chen,Net Shot,11,19,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1075,19,7,Kento MOMOTA,Smash Defence,6,17,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1076,19,8,CHOU Tien Chen,Smash Defence,11,24,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1077,19,9,Kento MOMOTA,Lob,11,6,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1078,19,10,CHOU Tien Chen,Drop,10,20,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1079,19,11,Kento MOMOTA,Net Shot,11,19,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1080,19,12,CHOU Tien Chen,Smash Defence,6,14,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1081,19,13,Kento MOMOTA,Net Shot,10,20,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1082,19,14,CHOU Tien Chen,Net Shot,11,21,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1083,19,15,Kento MOMOTA,Lob,14,8,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1084,19,16,CHOU Tien Chen,Smash,15,6,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1085,19,17,Kento MOMOTA,Net Shot,6,18,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1086,19,18,CHOU Tien Chen,Smash Defence,4,15,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1087,19,19,Kento MOMOTA,Net Shot,6,21,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1088,19,20,CHOU Tien Chen,Lob,14,4,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1089,19,21,Kento MOMOTA,Drive,15,10,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1090,19,22,CHOU Tien Chen,Smash Defence,10,15,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1091,19,23,Kento MOMOTA,Smash Defence,7,14,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1092,19,24,CHOU Tien Chen,Net Shot,10,18,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1093,19,25,Kento MOMOTA,Net Shot,11,20,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1094,19,26,CHOU Tien Chen,Push Shot,11,4,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1095,19,27,Kento MOMOTA,Drop,10,17,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1096,19,28,CHOU Tien Chen,Net Shot,10,23,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1097,19,29,Kento MOMOTA,Net Shot,7,23,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1098,19,30,CHOU Tien Chen,Lob,10,4,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1099,19,31,Kento MOMOTA,Drop,15,10,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1100,19,32,CHOU Tien Chen,Net Shot,10,19,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1101,19,33,Kento MOMOTA,Net Shot,7,6,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1102,19,34,CHOU Tien Chen,Drop,14,15,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1103,19,35,Kento MOMOTA,Net Shot,11,19,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1104,19,36,CHOU Tien Chen,Net Shot,6,21,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1105,19,37,Kento MOMOTA,Lob,10,24,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1106,19,38,CHOU Tien Chen,Push Shot,19,3,"[10.0, 8.0]",CHOU Tien Chen,FC/No/FcL/No
1107,20,1,CHOU Tien Chen,Serve long,15,4,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1108,20,2,Kento MOMOTA,Clear,11,2,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1109,20,3,CHOU Tien Chen,Smash,10,11,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1110,20,4,Kento MOMOTA,Net Shot,11,19,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1111,20,5,CHOU Tien Chen,Lob,6,4,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1112,20,6,Kento MOMOTA,Drive,10,10,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1113,20,7,CHOU Tien Chen,Smash Defence,10,15,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1114,20,8,Kento MOMOTA,Smash Defence,7,17,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1115,20,9,CHOU Tien Chen,Push Shot,10,4,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1116,20,10,Kento MOMOTA,Smash,11,9,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1117,20,11,CHOU Tien Chen,Smash Defence,10,19,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1118,20,12,Kento MOMOTA,Lob,7,5,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1119,20,13,CHOU Tien Chen,Clear,10,3,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1120,20,14,Kento MOMOTA,Drop,15,21,"[10.0, 9.0]",Kento MOMOTA,FC/BhL/FcL/FCCD
1121,21,1,Kento MOMOTA,Serve short,15,19,"[11.0, 9.0]",Kento MOMOTA,DC
1122,21,2,CHOU Tien Chen,Smash Defence,11,18,"[11.0, 9.0]",Kento MOMOTA,DC
1123,21,3,Kento MOMOTA,Lob,10,2,"[11.0, 9.0]",Kento MOMOTA,DC
1124,21,4,CHOU Tien Chen,Drop,11,15,"[11.0, 9.0]",Kento MOMOTA,DC
1125,21,5,Kento MOMOTA,Net Shot,11,19,"[11.0, 9.0]",Kento MOMOTA,DC
1126,21,6,CHOU Tien Chen,Net Shot,6,17,"[11.0, 9.0]",Kento MOMOTA,DC
1127,21,7,Kento MOMOTA,Lob,11,2,"[11.0, 9.0]",Kento MOMOTA,DC
1128,21,8,CHOU Tien Chen,Smash,15,15,"[11.0, 9.0]",Kento MOMOTA,DC
1129,21,9,Kento MOMOTA,Smash Defence,11,18,"[11.0, 9.0]",Kento MOMOTA,DC
1130,21,10,CHOU Tien Chen,Net Shot,2,14,"[11.0, 9.0]",Kento MOMOTA,DC
1131,21,11,Kento MOMOTA,Lob,11,3,"[11.0, 9.0]",Kento MOMOTA,DC
1132,21,12,CHOU Tien Chen,Smash,10,10,"[11.0, 9.0]",Kento MOMOTA,DC
1133,21,13,Kento MOMOTA,Net Shot,10,22,"[11.0, 9.0]",Kento MOMOTA,DC
1134,21,14,CHOU Tien Chen,Push Shot,3,11,"[11.0, 9.0]",Kento MOMOTA,DC
1135,21,15,Kento MOMOTA,Smash,10,10,"[11.0, 9.0]",Kento MOMOTA,DC
1136,21,16,CHOU Tien Chen,Smash Defence,10,22,"[11.0, 9.0]",Kento MOMOTA,DC
1137,22,1,Kento MOMOTA,Serve short,14,14,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1138,22,2,CHOU Tien Chen,Lob,10,6,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1139,22,3,Kento MOMOTA,Clear,11,6,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1140,22,4,CHOU Tien Chen,Clear,11,2,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1141,22,5,Kento MOMOTA,Smash,7,11,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1142,22,6,CHOU Tien Chen,Smash Defence,6,7,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1143,22,7,Kento MOMOTA,Drop,6,15,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1144,22,8,CHOU Tien Chen,Net Shot,10,17,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1145,22,9,Kento MOMOTA,Lob,7,2,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1146,22,10,CHOU Tien Chen,Clear,15,3,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1147,22,11,Kento MOMOTA,Clear,11,1,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1148,22,12,CHOU Tien Chen,Clear,10,8,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1149,22,13,Kento MOMOTA,Drop,11,17,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1150,22,14,CHOU Tien Chen,Smash Defence,10,20,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1151,22,15,Kento MOMOTA,Lob,11,1,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1152,22,16,CHOU Tien Chen,Clear,14,6,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1153,22,17,Kento MOMOTA,Smash,11,10,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1154,22,18,CHOU Tien Chen,Smash Defence,6,21,"[12.0, 9.0]",Kento MOMOTA,FC/BhL/BcL/FCCD
1155,23,1,Kento MOMOTA,Serve short,15,19,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1156,23,2,CHOU Tien Chen,Net Shot,11,19,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1157,23,3,Kento MOMOTA,Lob,10,1,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1158,23,4,CHOU Tien Chen,Drop,10,14,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1159,23,5,Kento MOMOTA,Net Shot,11,21,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1160,23,6,CHOU Tien Chen,Lob,6,7,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1161,23,7,Kento MOMOTA,Drop,11,18,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1162,23,8,CHOU Tien Chen,Net Shot,10,20,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
1163,23,9,Kento MOMOTA,Push Shot,7,4,"[13.0, 9.0]",CHOU Tien Chen,FC/FhL/BcL/FCCD
